registration_id,customer_id,registration_datetime,registration_source,device_type,browser,country
WEB01308,CUST00151,2025-03-02 22:57:01,Direct,Tablet,Chrome,Singapore
WEB01309,CUST00659,2025-08-12 15:34:19,Direct,Mobile,Firefox,USA
WEB01310,CUST00636,2025-01-28 22:14:10,Social Media,Desktop,Edge,India
WEB01311,CUST00976,2026-08-19 05:15:00,Referral,Desktop,Safari,India
WEB01312,CUST01488,2026-01-03 11:52:20,Social Media,Mobile,Edge,India
WEB01313,CUST00512,2026-03-19 20:16:53,Referral,Mobile,Safari,Germany
WEB01314,CUST00113,2025-06-10 09:03:35,Advertisement,Mobile,Chrome,Australia
WEB01315,CUST00844,2025-12-24 15:19:29,Referral,Desktop,Firefox,USA
WEB01316,CUST01876,2025-03-06 10:42:47,Direct,Tablet,Firefox,UK
WEB01317,CUST01824,2026-07-05 18:48:20,Advertisement,Tablet,Chrome,France
WEB01318,CUST00845,2026-03-12 23:52:05,Advertisement,Tablet,Chrome,Australia
WEB01319,CUST00598,2025-06-24 23:28:55,Social Media,Tablet,Edge,Singapore
WEB01320,CUST00743,2026-05-31 22:00:51,Organic Search,Tablet,Edge,Australia
WEB01321,CUST00776,2025-11-21 07:15:24,Referral,Tablet,Safari,India
WEB01322,CUST00544,2025-09-25 18:47:24,Organic Search,Tablet,Safari,India
WEB01323,CUST01016,2025-11-05 18:50:20,Organic Search,Tablet,Chrome,India
WEB01324,CUST01078,2025-06-30 08:11:35,Advertisement,Desktop,Firefox,Australia
WEB01325,CUST00569,2025-08-30 07:24:45,Social Media,Desktop,Chrome,Australia
WEB01326,CUST01411,2025-03-23 01:25:23,Organic Search,Desktop,Safari,Singapore
WEB01327,CUST01938,2025-02-21 14:37:16,Organic Search,Mobile,Firefox,France
WEB01328,CUST01489,2026-02-08 21:59:32,Direct,Desktop,Edge,Singapore
WEB01329,CUST00210,2026-01-11 05:09:48,Direct,Desktop,Firefox,France
WEB01330,CUST00867,2025-01-09 06:45:31,Referral,Mobile,Chrome,UK
WEB01331,CUST00246,2025-08-11 00:54:05,Referral,Mobile,Edge,India
WEB01332,CUST00690,2026-02-11 08:37:01,Direct,Tablet,Firefox,USA
WEB01333,CUST01258,2025-03-27 06:23:18,Advertisement,Mobile,Firefox,Australia
WEB01334,CUST01877,2026-07-24 20:57:00,Referral,Desktop,Chrome,Australia
WEB01335,CUST01219,2025-07-12 17:02:29,Organic Search,Mobile,Firefox,Australia
WEB01336,CUST00460,2025-08-21 05:42:38,Organic Search,Desktop,Chrome,Singapore
WEB01337,CUST00570,2025-12-28 10:48:06,Advertisement,Mobile,Chrome,India
WEB01338,CUST01025,2026-03-10 12:40:44,Referral,Mobile,Chrome,UK
WEB01339,CUST00153,2025-07-25 02:58:37,Organic Search,Desktop,Safari,Germany
WEB01340,CUST00439,2025-02-03 14:37:08,Organic Search,Desktop,Firefox,France
WEB01341,CUST00264,2025-11-06 06:17:14,Organic Search,Desktop,Chrome,UK
WEB01342,CUST01992,2025-07-23 07:56:46,Direct,Tablet,Edge,USA
WEB01343,CUST00445,2025-05-22 05:33:15,Advertisement,Mobile,Safari,France
WEB01344,CUST00998,2025-09-30 07:14:51,Social Media,Mobile,Edge,UK
WEB01345,CUST00800,2025-04-05 06:48:28,Direct,Tablet,Edge,France
WEB01346,CUST01453,2026-01-20 10:16:27,Advertisement,Tablet,Edge,Australia
WEB01347,CUST01121,2026-02-05 22:33:15,Organic Search,Mobile,Chrome,Singapore
WEB01348,CUST00537,2025-06-28 17:37:12,Social Media,Desktop,Safari,USA
WEB01349,CUST01240,2025-09-04 18:00:35,Advertisement,Mobile,Safari,UK
WEB01350,CUST01654,2026-01-21 23:38:40,Social Media,Tablet,Chrome,UK
WEB01351,CUST01392,2026-05-25 23:42:35,Direct,Desktop,Safari,France
WEB01352,CUST00507,2026-03-08 04:41:30,Direct,Desktop,Firefox,Germany
WEB01353,CUST00098,2026-06-15 23:12:40,Advertisement,Tablet,Firefox,Germany
WEB01354,CUST01426,2025-04-03 10:29:12,Social Media,Mobile,Safari,USA
WEB01355,CUST01094,2025-07-01 20:31:06,Referral,Mobile,Safari,Germany
WEB01356,CUST00138,2026-05-18 08:57:46,Social Media,Desktop,Chrome,Germany
WEB01357,CUST00089,2025-05-01 12:49:33,Advertisement,Tablet,Chrome,UK
WEB01358,CUST00276,2026-02-13 11:12:22,Referral,Mobile,Firefox,USA
WEB01359,CUST01304,2025-02-13 18:39:20,Organic Search,Tablet,Firefox,France
WEB01360,CUST00507,2026-08-14 02:35:57,Advertisement,Desktop,Firefox,Germany
WEB01361,CUST00638,2025-06-30 08:52:53,Advertisement,Tablet,Chrome,Australia
WEB01362,CUST01993,2026-04-09 01:19:57,Advertisement,Mobile,Edge,Germany
WEB01363,CUST01216,2026-04-19 19:12:37,Organic Search,Desktop,Edge,India
WEB01364,CUST00162,2026-03-30 17:43:50,Social Media,Desktop,Safari,UK
WEB01365,CUST00954,2025-06-09 05:41:39,Direct,Mobile,Firefox,Australia
WEB01366,CUST00675,2025-01-12 04:17:57,Direct,Tablet,Firefox,UK
WEB01367,CUST01631,2026-08-16 09:20:30,Social Media,Mobile,Edge,Germany
WEB01368,CUST01119,2025-09-09 17:49:25,Social Media,Mobile,Firefox,India
WEB01369,CUST00196,2026-02-16 01:12:40,Advertisement,Mobile,Chrome,France
WEB01370,CUST00635,2025-07-03 16:37:30,Direct,Desktop,Chrome,USA
WEB01371,CUST01069,2026-08-12 20:07:42,Referral,Tablet,Edge,Australia
WEB01372,CUST00638,2026-04-07 01:32:56,Social Media,Mobile,Firefox,France
WEB01373,CUST00624,2026-01-27 17:56:04,Organic Search,Mobile,Edge,Australia
WEB01374,CUST01979,2026-01-28 05:46:02,Social Media,Mobile,Chrome,Australia
WEB01375,CUST00026,2025-02-10 09:21:05,Organic Search,Tablet,Firefox,Germany
WEB01376,CUST00634,2025-11-01 11:07:08,Organic Search,Mobile,Chrome,Singapore
WEB01377,CUST01077,2025-06-12 23:52:49,Direct,Tablet,Chrome,Singapore
WEB01378,CUST01545,2025-08-05 07:54:16,Social Media,Desktop,Edge,Singapore
WEB01379,CUST01565,2025-11-21 14:46:50,Organic Search,Mobile,Firefox,UK
WEB01380,CUST00453,2025-03-01 15:34:38,Organic Search,Mobile,Chrome,Germany
WEB01381,CUST01228,2026-04-09 22:29:58,Social Media,Mobile,Safari,France
WEB01382,CUST01404,2025-07-06 13:00:25,Referral,Mobile,Chrome,UK
WEB01383,CUST00094,2025-10-01 23:12:29,Organic Search,Mobile,Edge,France
WEB01384,CUST01120,2025-12-26 12:01:45,Referral,Desktop,Safari,USA
WEB01385,CUST01296,2025-02-28 16:18:04,Direct,Desktop,Safari,France
WEB01386,CUST00341,2025-06-25 07:51:48,Social Media,Tablet,Safari,Australia
WEB01387,CUST01434,2025-05-15 08:52:11,Direct,Mobile,Firefox,Germany
WEB01388,CUST00812,2025-03-11 02:16:03,Direct,Desktop,Chrome,USA
WEB01389,CUST00145,2026-02-21 18:56:31,Direct,Mobile,Firefox,France
WEB01390,CUST00874,2025-01-10 07:22:14,Referral,Tablet,Chrome,Singapore
WEB01391,CUST00772,2025-03-31 17:05:37,Direct,Tablet,Safari,Germany
WEB01392,CUST01482,2026-06-26 05:59:29,Referral,Tablet,Edge,Australia
WEB01393,CUST00598,2026-01-16 23:23:24,Advertisement,Desktop,Chrome,India
WEB01394,CUST01524,2025-05-14 00:49:23,Referral,Tablet,Chrome,Singapore
WEB01395,CUST01500,2026-03-26 10:33:28,Direct,Desktop,Chrome,Germany
WEB01396,CUST01251,2026-07-10 18:48:15,Advertisement,Tablet,Edge,USA
WEB01397,CUST00737,2025-08-18 11:49:34,Referral,Mobile,Chrome,Australia
WEB01398,CUST00234,2025-01-14 10:05:17,Advertisement,Desktop,Firefox,UK
WEB01399,CUST00416,2025-10-26 11:12:42,Advertisement,Mobile,Firefox,Singapore
WEB01400,CUST00601,2025-09-12 07:08:33,Organic Search,Mobile,Chrome,UK
WEB01401,CUST01063,2025-05-18 21:29:57,Direct,Mobile,Chrome,UK
WEB01402,CUST01869,2025-10-22 18:04:21,Direct,Tablet,Safari,Australia
WEB01403,CUST01519,2025-08-03 18:41:15,Direct,Desktop,Chrome,Australia
WEB01404,CUST01756,2025-08-24 02:46:51,Organic Search,Desktop,Safari,Singapore
WEB01405,CUST00785,2025-06-19 12:27:04,Organic Search,Tablet,Edge,India
WEB01406,CUST00115,2025-02-28 09:33:24,Direct,Mobile,Chrome,France
WEB01407,CUST01794,2025-07-27 02:37:20,Direct,Mobile,Firefox,USA
WEB01408,CUST01877,2026-06-07 03:22:56,Advertisement,Desktop,Firefox,India
WEB01409,CUST01302,2026-06-22 13:33:49,Referral,Mobile,Safari,USA
WEB01410,CUST00970,2026-07-02 14:05:13,Social Media,Tablet,Chrome,Singapore
WEB01411,CUST00233,2025-05-30 17:51:15,Advertisement,Mobile,Edge,Germany
WEB01412,CUST01563,2026-03-26 12:41:32,Social Media,Desktop,Firefox,India
WEB01413,CUST01953,2025-01-11 03:55:56,Social Media,Tablet,Edge,Singapore
WEB01414,CUST00974,2025-03-06 08:54:05,Advertisement,Mobile,Chrome,USA
WEB01415,CUST01448,2026-04-22 11:21:51,Organic Search,Mobile,Chrome,UK
WEB01416,CUST00188,2025-05-31 01:53:08,Referral,Tablet,Edge,India
WEB01417,CUST00473,2026-05-25 12:20:01,Direct,Desktop,Firefox,India
WEB01418,CUST01246,2025-06-25 08:36:25,Referral,Desktop,Edge,Singapore
WEB01419,CUST00620,2026-01-13 17:04:48,Organic Search,Mobile,Firefox,India
WEB01420,CUST00204,2026-07-17 15:16:26,Organic Search,Mobile,Safari,Australia
WEB01421,CUST00944,2025-11-22 18:17:24,Direct,Desktop,Chrome,India
WEB01422,CUST01446,2026-04-22 14:35:35,Organic Search,Desktop,Chrome,UK
WEB01423,CUST00044,2026-07-29 11:28:06,Organic Search,Tablet,Firefox,India
WEB01424,CUST00721,2025-09-17 21:09:40,Social Media,Mobile,Chrome,Germany
WEB01425,CUST01790,2025-10-17 10:27:43,Organic Search,Desktop,Edge,Singapore
WEB01426,CUST00097,2025-10-28 11:47:32,Referral,Desktop,Chrome,UK
WEB01427,CUST00161,2026-02-12 21:20:41,Organic Search,Desktop,Chrome,Germany
WEB01428,CUST01844,2026-04-21 10:40:13,Direct,Tablet,Chrome,India
WEB01429,CUST00343,2025-05-09 22:35:51,Organic Search,Tablet,Chrome,USA
WEB01430,CUST01092,2025-02-07 01:51:38,Advertisement,Mobile,Firefox,UK
WEB01431,CUST01073,2025-09-10 09:44:04,Advertisement,Tablet,Firefox,Singapore
WEB01432,CUST01203,2025-08-22 21:13:54,Advertisement,Mobile,Safari,Singapore
WEB01433,CUST01594,2025-11-24 02:21:47,Advertisement,Mobile,Safari,USA
WEB01434,CUST01294,2025-01-31 18:48:15,Social Media,Tablet,Firefox,Singapore
WEB01435,CUST01877,2025-04-09 03:57:03,Referral,Mobile,Safari,USA
WEB01436,CUST01279,2026-06-29 00:36:06,Social Media,Tablet,Firefox,Singapore
WEB01437,CUST00231,2025-12-09 04:17:05,Referral,Desktop,Safari,France
WEB01438,CUST01198,2025-09-21 04:38:45,Advertisement,Desktop,Firefox,Germany
WEB01439,CUST00031,2025-12-31 13:24:52,Direct,Desktop,Safari,Germany
WEB01440,CUST00764,2025-04-17 23:24:28,Organic Search,Mobile,Chrome,UK
WEB01441,CUST01399,2025-07-06 06:40:05,Direct,Tablet,Safari,France
WEB01442,CUST01921,2026-08-07 14:36:37,Organic Search,Mobile,Safari,France
WEB01443,CUST00541,2025-05-08 19:08:44,Referral,Mobile,Chrome,Germany
WEB01444,CUST00194,2026-06-08 03:14:44,Organic Search,Desktop,Safari,India
WEB01445,CUST00265,2025-04-06 16:27:48,Referral,Mobile,Edge,Germany
WEB01446,CUST00811,2025-10-30 21:02:45,Advertisement,Mobile,Chrome,Australia
WEB01447,CUST00009,2026-04-29 19:21:57,Organic Search,Mobile,Firefox,India
WEB01448,CUST00641,2026-07-06 00:24:05,Advertisement,Tablet,Chrome,UK
WEB01449,CUST01929,2025-04-26 17:07:34,Referral,Desktop,Firefox,France
WEB01450,CUST00722,2025-04-19 19:45:46,Organic Search,Desktop,Firefox,Germany
WEB01451,CUST01468,2025-08-25 01:45:08,Referral,Desktop,Firefox,Germany
WEB01452,CUST00304,2026-04-01 17:02:48,Social Media,Mobile,Safari,France
WEB01453,CUST00687,2025-03-08 06:41:06,Advertisement,Mobile,Firefox,USA
WEB01454,CUST00945,2026-04-06 20:51:13,Advertisement,Tablet,Firefox,USA
WEB01455,CUST01196,2025-11-02 10:37:30,Referral,Mobile,Edge,Germany
WEB01456,CUST01081,2025-12-20 02:09:58,Referral,Tablet,Edge,Singapore
WEB01457,CUST01781,2026-02-14 01:48:29,Social Media,Mobile,Chrome,Australia
WEB01458,CUST01933,2025-08-25 09:22:44,Direct,Desktop,Edge,India
WEB01459,CUST01824,2025-08-19 16:45:03,Social Media,Mobile,Chrome,Singapore
WEB01460,CUST01501,2025-06-17 10:45:14,Advertisement,Mobile,Edge,USA
WEB01461,CUST01070,2025-02-04 08:56:17,Direct,Tablet,Chrome,France
WEB01462,CUST01361,2026-01-19 12:52:29,Advertisement,Mobile,Safari,India
WEB01463,CUST01878,2026-02-17 02:51:56,Social Media,Mobile,Edge,Australia
WEB01464,CUST01323,2025-07-12 09:15:59,Advertisement,Desktop,Safari,USA
WEB01465,CUST01516,2026-08-15 23:08:28,Advertisement,Desktop,Chrome,France
WEB01466,CUST01271,2025-03-19 13:24:42,Organic Search,Desktop,Safari,France
WEB01467,CUST01095,2026-05-27 09:14:18,Direct,Desktop,Chrome,UK
WEB01468,CUST00830,2026-05-24 05:06:50,Advertisement,Desktop,Chrome,UK
WEB01469,CUST00763,2025-01-31 21:42:34,Organic Search,Tablet,Edge,Singapore
WEB01470,CUST00772,2026-04-22 09:13:34,Direct,Tablet,Edge,Singapore
WEB01471,CUST01874,2025-04-09 06:15:31,Direct,Tablet,Safari,USA
WEB01472,CUST00297,2025-06-27 09:43:48,Organic Search,Desktop,Safari,Singapore
WEB01473,CUST00390,2026-02-08 23:52:59,Direct,Desktop,Firefox,UK
WEB01474,CUST00841,2025-01-05 17:30:13,Advertisement,Desktop,Chrome,Singapore
WEB01475,CUST01089,2025-05-22 02:00:06,Social Media,Tablet,Safari,UK
WEB01476,CUST00263,2025-05-22 21:18:16,Organic Search,Tablet,Edge,France
WEB01477,CUST00266,2025-01-28 00:38:02,Organic Search,Tablet,Firefox,Singapore
WEB01478,CUST00653,2025-12-04 12:42:21,Organic Search,Mobile,Safari,France
WEB01479,CUST00268,2026-01-31 10:49:14,Social Media,Desktop,Chrome,Singapore
WEB01480,CUST01606,2026-02-14 18:52:57,Advertisement,Desktop,Firefox,France
WEB01481,CUST00120,2026-03-17 07:51:24,Organic Search,Tablet,Firefox,Singapore
WEB01482,CUST01673,2025-08-29 17:34:38,Direct,Mobile,Firefox,France
WEB01483,CUST00621,2025-08-13 16:15:13,Advertisement,Tablet,Edge,Singapore
WEB01484,CUST01288,2026-05-27 01:04:05,Organic Search,Desktop,Edge,France
WEB01485,CUST01599,2025-01-23 21:44:05,Direct,Mobile,Firefox,France
WEB01486,CUST00729,2025-06-05 23:49:01,Social Media,Tablet,Chrome,UK
WEB01487,CUST00369,2025-07-10 17:04:15,Social Media,Desktop,Firefox,France
WEB01488,CUST01533,2026-07-17 07:55:58,Organic Search,Desktop,Safari,India
WEB01489,CUST01665,2025-04-22 00:34:26,Organic Search,Tablet,Chrome,India
WEB01490,CUST01030,2026-01-21 19:46:52,Social Media,Mobile,Chrome,UK
WEB01491,CUST01988,2025-07-21 04:35:04,Social Media,Mobile,Firefox,Singapore
WEB01492,CUST01486,2026-03-23 14:28:10,Direct,Desktop,Firefox,Australia
WEB01493,CUST01051,2025-08-16 19:50:59,Direct,Desktop,Chrome,USA
WEB01494,CUST01573,2025-11-18 18:26:18,Advertisement,Desktop,Firefox,Australia
WEB01495,CUST01576,2025-03-24 21:59:09,Referral,Mobile,Chrome,India
WEB01496,CUST01381,2026-08-19 23:18:50,Referral,Mobile,Edge,France
WEB01497,CUST01337,2025-02-26 05:46:56,Referral,Tablet,Chrome,UK
WEB01498,CUST01678,2025-04-09 02:23:52,Referral,Mobile,Safari,Germany
WEB01499,CUST00920,2025-09-14 02:34:11,Direct,Desktop,Safari,Singapore
WEB01500,CUST01065,2025-09-28 16:24:20,Advertisement,Mobile,Chrome,Singapore
WEB01501,CUST00570,2025-10-05 08:52:26,Referral,Tablet,Firefox,USA
WEB01502,CUST00698,2025-06-07 06:58:38,Organic Search,Mobile,Edge,Singapore
WEB01503,CUST01343,2025-05-15 02:49:28,Referral,Desktop,Chrome,India
WEB01504,CUST01654,2025-06-11 02:58:15,Organic Search,Tablet,Firefox,Germany
WEB01505,CUST00462,2025-10-17 18:51:45,Direct,Desktop,Safari,UK
WEB01506,CUST01975,2026-04-30 00:56:03,Advertisement,Tablet,Chrome,India
WEB01507,CUST00738,2025-03-16 23:30:07,Advertisement,Tablet,Chrome,Germany
WEB01508,CUST01370,2025-12-08 12:48:38,Advertisement,Desktop,Safari,Singapore
WEB01509,CUST00310,2025-09-01 14:25:02,Advertisement,Mobile,Chrome,France
WEB01510,CUST01533,2025-03-03 19:17:54,Referral,Tablet,Edge,Australia
WEB01511,CUST01156,2025-08-29 04:02:19,Advertisement,Tablet,Safari,Germany
WEB01512,CUST01234,2026-07-08 21:36:00,Organic Search,Mobile,Firefox,UK
WEB01513,CUST00330,2025-04-08 13:06:32,Organic Search,Desktop,Chrome,USA
WEB01514,CUST01128,2025-03-27 19:02:48,Social Media,Mobile,Chrome,USA
WEB01515,CUST01605,2026-07-28 15:17:57,Advertisement,Tablet,Firefox,Australia
WEB01516,CUST00536,2026-02-28 16:38:14,Organic Search,Desktop,Firefox,Germany
WEB01517,CUST00952,2025-08-31 18:39:17,Social Media,Desktop,Firefox,India
WEB01518,CUST01101,2026-02-09 06:02:35,Organic Search,Tablet,Chrome,Australia
WEB01519,CUST01428,2025-12-30 22:16:40,Social Media,Mobile,Safari,India
WEB01520,CUST01391,2026-05-08 11:38:33,Advertisement,Tablet,Edge,Singapore
WEB01521,CUST00909,2025-08-14 03:05:16,Referral,Tablet,Safari,Australia
WEB01522,CUST00930,2026-01-16 04:28:06,Social Media,Desktop,Safari,UK
WEB01523,CUST01549,2025-04-11 02:09:05,Referral,Desktop,Chrome,Australia
WEB01524,CUST00028,2025-08-16 03:30:08,Organic Search,Desktop,Firefox,Singapore
WEB01525,CUST01771,2025-03-29 14:12:07,Social Media,Tablet,Edge,UK
WEB01526,CUST00759,2025-05-01 19:04:08,Social Media,Mobile,Firefox,Australia
WEB01527,CUST00937,2026-04-02 18:19:13,Advertisement,Mobile,Firefox,Australia
WEB01528,CUST00283,2025-11-18 16:12:24,Social Media,Mobile,Safari,USA
WEB01529,CUST00739,2025-02-28 08:26:05,Organic Search,Tablet,Firefox,USA
WEB01530,CUST00946,2025-01-20 14:19:25,Advertisement,Tablet,Chrome,UK
WEB01531,CUST01439,2026-07-31 18:49:34,Direct,Mobile,Safari,Australia
WEB01532,CUST01679,2025-11-09 00:01:33,Organic Search,Mobile,Chrome,Germany
WEB01533,CUST01932,2025-08-06 15:59:42,Advertisement,Desktop,Firefox,India
WEB01534,CUST01831,2025-04-14 00:24:56,Direct,Mobile,Safari,UK
WEB01535,CUST00353,2025-05-18 08:21:51,Referral,Desktop,Firefox,India
WEB01536,CUST00940,2026-01-20 09:14:50,Advertisement,Mobile,Chrome,Singapore
WEB01537,CUST01493,2025-02-16 15:36:18,Social Media,Desktop,Edge,UK
WEB01538,CUST01424,2025-09-03 11:01:31,Social Media,Desktop,Safari,UK
WEB01539,CUST00008,2026-04-21 10:45:00,Referral,Desktop,Safari,UK
WEB01540,CUST01708,2026-03-29 11:33:58,Social Media,Desktop,Firefox,Germany
WEB01541,CUST01963,2025-09-04 23:01:26,Social Media,Desktop,Edge,France
WEB01542,CUST01949,2025-12-18 18:35:51,Referral,Desktop,Chrome,India
WEB01543,CUST01594,2026-02-11 00:44:12,Organic Search,Desktop,Edge,Singapore
WEB01544,CUST01301,2025-10-25 06:43:26,Referral,Desktop,Firefox,Germany
WEB01545,CUST01893,2026-02-24 11:49:29,Direct,Tablet,Safari,USA
WEB01546,CUST00038,2026-01-28 00:57:09,Advertisement,Tablet,Edge,UK
WEB01547,CUST00215,2025-07-13 22:12:53,Organic Search,Tablet,Chrome,India
WEB01548,CUST01328,2025-05-13 04:26:25,Referral,Desktop,Chrome,Singapore
WEB01549,CUST00103,2025-06-04 15:47:05,Advertisement,Desktop,Edge,Germany
WEB01550,CUST00638,2026-07-05 05:04:58,Direct,Mobile,Safari,Australia
WEB01551,CUST00874,2025-03-09 01:02:05,Social Media,Mobile,Firefox,Germany
WEB01552,CUST01622,2025-02-12 04:00:07,Social Media,Tablet,Edge,Germany
WEB01553,CUST00119,2026-03-13 02:31:11,Referral,Mobile,Safari,Germany
WEB01554,CUST01694,2025-07-24 18:24:33,Advertisement,Tablet,Chrome,India
WEB01555,CUST00109,2025-02-04 03:52:42,Social Media,Mobile,Chrome,UK
WEB01556,CUST01537,2026-05-02 17:29:01,Social Media,Tablet,Firefox,France
WEB01557,CUST00184,2025-12-16 06:45:55,Advertisement,Desktop,Chrome,Australia
WEB01558,CUST01595,2025-01-03 09:19:33,Social Media,Desktop,Edge,USA
WEB01559,CUST00124,2025-08-15 21:21:52,Direct,Tablet,Chrome,Germany
WEB01560,CUST01852,2025-01-17 10:17:41,Referral,Desktop,Edge,India
WEB01561,CUST00196,2025-02-03 22:27:07,Advertisement,Desktop,Edge,India
WEB01562,CUST00915,2025-02-11 10:58:45,Referral,Tablet,Firefox,Australia
WEB01563,CUST00734,2026-02-02 11:14:56,Referral,Desktop,Safari,France
WEB01564,CUST00802,2025-10-19 01:47:59,Referral,Desktop,Firefox,France
WEB01565,CUST01004,2026-07-26 01:30:07,Social Media,Desktop,Chrome,France
WEB01566,CUST01574,2026-02-14 23:22:01,Social Media,Tablet,Chrome,India
WEB01567,CUST00208,2025-03-05 17:56:04,Social Media,Mobile,Edge,Singapore
WEB01568,CUST00063,2026-06-20 11:22:14,Social Media,Desktop,Safari,Germany
WEB01569,CUST01282,2025-05-12 09:56:21,Social Media,Mobile,Edge,Germany
WEB01570,CUST00043,2025-07-17 20:44:29,Direct,Mobile,Edge,USA
WEB01571,CUST01217,2025-06-12 11:40:31,Advertisement,Mobile,Edge,Singapore
WEB01572,CUST00238,2025-08-25 13:24:53,Direct,Tablet,Chrome,Australia
WEB01573,CUST00591,2026-02-10 07:29:44,Organic Search,Desktop,Edge,Singapore
WEB01574,CUST01085,2025-04-24 11:08:19,Direct,Mobile,Chrome,France
WEB01575,CUST00608,2025-08-19 07:23:19,Referral,Desktop,Edge,Germany
WEB01576,CUST01009,2026-05-27 23:24:40,Direct,Desktop,Safari,Australia
WEB01577,CUST01970,2026-03-26 18:54:06,Direct,Desktop,Chrome,USA
WEB01578,CUST00849,2025-06-24 16:24:33,Organic Search,Desktop,Chrome,UK
WEB01579,CUST00601,2025-10-03 21:16:34,Referral,Tablet,Chrome,India
WEB01580,CUST00337,2026-02-07 19:08:56,Advertisement,Desktop,Firefox,India
WEB01581,CUST01812,2025-01-14 23:27:49,Organic Search,Desktop,Chrome,UK
WEB01582,CUST01930,2026-04-05 20:09:11,Advertisement,Mobile,Chrome,Germany
WEB01583,CUST00409,2025-04-14 15:41:50,Social Media,Desktop,Chrome,Singapore
WEB01584,CUST00258,2025-08-26 07:17:54,Social Media,Mobile,Safari,India
WEB01585,CUST00360,2025-07-10 17:55:30,Organic Search,Tablet,Chrome,USA
WEB01586,CUST01478,2025-03-07 22:42:46,Referral,Desktop,Safari,UK
WEB01587,CUST01721,2026-01-14 00:22:41,Social Media,Desktop,Firefox,Singapore
WEB01588,CUST00052,2025-07-09 20:11:36,Direct,Tablet,Edge,UK
WEB01589,CUST01215,2026-02-10 18:24:07,Advertisement,Desktop,Safari,India
WEB01590,CUST01058,2025-07-10 23:45:32,Social Media,Desktop,Chrome,Germany
WEB01591,CUST01532,2026-01-17 11:33:20,Social Media,Tablet,Chrome,France
WEB01592,CUST01481,2026-07-27 20:44:21,Referral,Mobile,Chrome,Singapore
WEB01593,CUST01152,2025-02-06 18:50:21,Advertisement,Desktop,Edge,France
WEB01594,CUST00850,2025-02-01 20:30:53,Direct,Tablet,Safari,France
WEB01595,CUST01946,2025-08-08 23:47:36,Organic Search,Mobile,Firefox,Australia
WEB01596,CUST00575,2026-04-13 21:31:35,Social Media,Mobile,Firefox,France
WEB01597,CUST00059,2026-01-14 13:49:01,Direct,Tablet,Chrome,USA
WEB01598,CUST01575,2026-08-03 02:52:11,Organic Search,Tablet,Safari,USA
WEB01599,CUST00301,2026-01-17 04:01:12,Social Media,Mobile,Safari,Germany
WEB01600,CUST01577,2026-05-30 16:17:25,Referral,Desktop,Edge,Australia
WEB01601,CUST00223,2025-12-12 09:46:52,Social Media,Desktop,Edge,India
WEB01602,CUST01895,2025-04-29 08:59:04,Direct,Desktop,Safari,Singapore
WEB01603,CUST01343,2025-09-11 22:32:02,Advertisement,Mobile,Edge,USA
WEB01604,CUST01920,2026-01-14 01:47:28,Social Media,Tablet,Safari,India
WEB01605,CUST00628,2025-01-06 08:31:31,Direct,Tablet,Edge,UK
WEB01606,CUST00825,2025-08-18 21:05:33,Organic Search,Desktop,Edge,Germany
WEB01607,CUST01574,2025-11-30 06:43:24,Direct,Tablet,Chrome,Singapore
WEB01608,CUST01712,2025-09-18 16:31:31,Organic Search,Tablet,Chrome,USA
WEB01609,CUST00249,2025-06-05 22:14:52,Organic Search,Tablet,Safari,Singapore
WEB01610,CUST00963,2025-09-15 00:10:44,Social Media,Tablet,Edge,Australia
WEB01611,CUST00461,2025-07-30 01:46:02,Direct,Desktop,Firefox,Australia
WEB01612,CUST00691,2026-03-13 22:28:39,Social Media,Desktop,Firefox,France
WEB01613,CUST00132,2025-12-23 01:32:22,Organic Search,Desktop,Chrome,USA
WEB01614,CUST01061,2026-07-01 12:29:46,Direct,Tablet,Firefox,UK
WEB01615,CUST01987,2025-10-13 04:24:34,Advertisement,Mobile,Chrome,Australia
WEB01616,CUST01618,2026-01-21 18:13:58,Advertisement,Desktop,Safari,Singapore
WEB01617,CUST01435,2025-09-15 16:34:18,Social Media,Tablet,Edge,UK
WEB01618,CUST00009,2026-03-16 18:00:05,Direct,Mobile,Safari,France
WEB01619,CUST00218,2025-08-30 17:41:39,Social Media,Desktop,Firefox,UK
WEB01620,CUST01337,2026-04-09 16:03:30,Direct,Mobile,Chrome,India
WEB01621,CUST01294,2026-04-01 20:09:30,Advertisement,Desktop,Safari,UK
WEB01622,CUST00230,2025-05-14 08:45:17,Referral,Tablet,Safari,France
WEB01623,CUST00880,2025-10-22 22:05:18,Referral,Mobile,Firefox,USA
WEB01624,CUST01903,2026-04-11 22:15:39,Referral,Desktop,Safari,India
WEB01625,CUST01833,2026-01-05 06:37:33,Direct,Tablet,Edge,Australia
WEB01626,CUST01348,2026-01-22 21:19:08,Advertisement,Mobile,Chrome,USA
WEB01627,CUST00269,2025-02-25 23:09:13,Organic Search,Desktop,Firefox,India
WEB01628,CUST00489,2026-06-18 14:49:30,Advertisement,Mobile,Safari,India
WEB01629,CUST00056,2025-12-30 16:32:36,Organic Search,Desktop,Edge,Germany
WEB01630,CUST00277,2025-02-14 13:16:16,Organic Search,Mobile,Chrome,Germany
WEB01631,CUST00309,2025-02-04 00:17:40,Advertisement,Mobile,Chrome,UK
WEB01632,CUST01815,2025-05-25 18:54:56,Advertisement,Desktop,Firefox,USA
