engagement_id,campaign_id,customer_id,platform,post_date,post_type,impressions,clicks,likes,comments,shares,engagement_rate
SOC01050,CAMP00748,CUST01271,Instagram,2025-06-13,Story,174728,7335,7830,1941,3121,0.1158
SOC01051,CAMP00229,CUST00773,YouTube,2026-08-13,Video,66838,1589,3193,2714,2000,0.1421
SOC01052,CAMP01061,CUST01636,YouTube,2026-06-02,Text,73868,12725,6439,266,2724,0.2999
SOC01053,CAMP00908,CUST00617,YouTube,2025-11-15,Text,161207,12356,7291,1405,2247,0.1445
SOC01054,CAMP01354,CUST01912,Instagram,2026-04-25,Image,36118,14423,10387,900,4242,0.5
SOC01055,CAMP01692,CUST00171,Facebook,2025-04-02,Reel,179957,13629,10769,2362,4765,0.1752
SOC01056,CAMP01345,CUST00562,Facebook,2026-03-24,Reel,112326,12153,8999,975,1883,0.2138
SOC01057,CAMP00078,CUST01897,X,2025-04-24,Reel,117930,5228,7942,2303,3233,0.1586
SOC01058,CAMP01701,CUST00003,Facebook,2026-05-04,Video,174536,5943,2929,1802,492,0.064
SOC01059,CAMP00471,CUST00146,LinkedIn,2025-05-24,Text,112263,757,1470,2393,4955,0.0853
SOC01060,CAMP00636,CUST01481,Instagram,2025-11-20,Video,161339,2990,9624,2365,1282,0.1008
SOC01061,CAMP00931,CUST00636,X,2026-03-12,Video,53838,6747,1246,2114,229,0.192
SOC01062,CAMP00975,CUST01017,LinkedIn,2025-01-15,Video,91860,12067,6167,2980,4562,0.2806
SOC01063,CAMP01725,CUST00775,X,2025-04-21,Text,45463,13073,6335,2475,499,0.4923
SOC01064,CAMP01671,CUST00835,X,2025-05-12,Text,155216,9243,2471,764,3951,0.1058
SOC01065,CAMP00305,CUST01887,Facebook,2025-05-04,Image,180819,2799,3233,322,1131,0.0414
SOC01066,CAMP00643,CUST01414,Instagram,2026-04-15,Image,37911,4785,11719,580,2450,0.5
SOC01067,CAMP01020,CUST00560,Facebook,2026-08-06,Video,185997,3016,8907,1298,4996,0.0979
SOC01068,CAMP00421,CUST01987,YouTube,2025-09-06,Text,6072,6072,4807,1268,4105,0.5
SOC01069,CAMP00667,CUST00522,X,2026-03-28,Story,158710,12778,8897,2237,330,0.1527
SOC01070,CAMP00556,CUST00452,Facebook,2025-05-15,Story,182776,8642,438,2028,4357,0.0846
SOC01071,CAMP00632,CUST01438,LinkedIn,2025-08-15,Story,159517,5560,2177,435,3354,0.0723
SOC01072,CAMP00657,CUST01256,LinkedIn,2025-04-09,Video,189941,11717,11054,2154,4000,0.1523
SOC01073,CAMP01449,CUST00119,Facebook,2025-12-15,Story,176444,12279,9567,1831,1809,0.1444
SOC01074,CAMP00316,CUST01193,LinkedIn,2025-06-22,Video,145535,7617,1532,2489,4980,0.1142
SOC01075,CAMP01701,CUST01143,YouTube,2025-10-05,Reel,37791,11607,2482,1302,2018,0.4607
SOC01076,CAMP00365,CUST01231,YouTube,2026-02-06,Video,68136,9195,5475,936,4795,0.2994
SOC01077,CAMP01739,CUST00420,LinkedIn,2026-01-03,Video,39593,13758,4715,831,4221,0.5
SOC01078,CAMP00105,CUST01060,Facebook,2025-09-23,Video,17694,5488,6220,2522,2809,0.5
SOC01079,CAMP01878,CUST00183,LinkedIn,2026-07-23,Video,95317,2715,10032,754,1107,0.1533
SOC01080,CAMP00446,CUST01949,LinkedIn,2026-06-15,Image,7927,5201,9127,2010,3340,0.5
SOC01081,CAMP00022,CUST01955,YouTube,2026-04-14,Reel,36024,3157,8946,1375,814,0.3967
SOC01082,CAMP01814,CUST00507,Facebook,2025-01-21,Text,5836,5836,948,57,4951,0.5
SOC01083,CAMP00233,CUST00694,X,2025-11-08,Image,154994,2446,5403,1517,2267,0.0751
SOC01084,CAMP01223,CUST01746,Facebook,2026-08-11,Image,59396,5750,8986,2918,4537,0.3736
SOC01085,CAMP01481,CUST00752,Instagram,2025-03-29,Reel,166901,27,8403,998,1840,0.0675
SOC01086,CAMP00662,CUST01320,YouTube,2025-11-30,Video,54631,6095,8420,758,2406,0.3236
SOC01087,CAMP01776,CUST01895,Instagram,2025-02-07,Video,118442,10527,9577,1523,2122,0.2005
SOC01088,CAMP01603,CUST01815,YouTube,2026-03-03,Reel,52371,4485,3670,226,1119,0.1814
SOC01089,CAMP00065,CUST01252,X,2025-10-18,Story,116412,12734,9852,1141,4972,0.2465
SOC01090,CAMP01199,CUST01593,Instagram,2025-05-26,Text,177238,11953,9521,1329,832,0.1334
SOC01091,CAMP01307,CUST01688,X,2025-02-09,Text,76894,1384,2583,1222,4254,0.1228
SOC01092,CAMP00373,CUST01319,YouTube,2025-03-09,Image,35515,12422,2190,1603,697,0.4762
SOC01093,CAMP01658,CUST00725,LinkedIn,2026-08-08,Image,52940,6606,3927,1456,656,0.2389
SOC01094,CAMP01243,CUST00093,LinkedIn,2026-05-24,Reel,24491,2375,11597,1402,98,0.5
SOC01095,CAMP01147,CUST01809,LinkedIn,2025-10-29,Video,145416,10908,6785,963,4257,0.1576
SOC01096,CAMP01872,CUST01210,LinkedIn,2026-07-17,Story,81517,10300,11203,2303,3758,0.3381
SOC01097,CAMP01371,CUST00171,Instagram,2025-04-07,Text,96486,2473,4569,1017,3850,0.1234
SOC01098,CAMP00154,CUST00445,Instagram,2025-02-11,Reel,156151,3699,7931,350,2664,0.0938
SOC01099,CAMP01555,CUST00082,X,2025-05-20,Story,113422,6972,11878,2029,1019,0.1931
SOC01100,CAMP01981,CUST00679,Instagram,2025-09-20,Image,95006,3671,4111,2436,2270,0.1314
SOC01101,CAMP01083,CUST00455,YouTube,2025-05-16,Image,27484,8324,8795,24,4040,0.5
SOC01102,CAMP00849,CUST00795,LinkedIn,2026-07-26,Story,133500,2873,5081,1454,6,0.0705
SOC01103,CAMP00252,CUST01891,LinkedIn,2025-11-02,Video,78638,11289,10837,287,2988,0.323
SOC01104,CAMP00978,CUST01748,X,2025-05-21,Video,130834,3346,9154,231,2370,0.1154
SOC01105,CAMP00065,CUST01697,X,2025-09-20,Video,7842,1111,8803,2313,790,0.5
SOC01106,CAMP00046,CUST01873,LinkedIn,2026-08-13,Image,31400,5946,2500,2925,73,0.3645
SOC01107,CAMP00291,CUST00187,YouTube,2026-01-09,Image,182053,3447,11482,95,1594,0.0913
SOC01108,CAMP00529,CUST01544,Facebook,2025-03-01,Text,148466,4407,3748,2682,3450,0.0962
SOC01109,CAMP01250,CUST01649,Instagram,2025-08-28,Reel,121690,6184,4832,779,1744,0.1113
SOC01110,CAMP00754,CUST00304,Facebook,2026-06-22,Text,24985,3112,5307,954,4931,0.5
SOC01111,CAMP01513,CUST00727,Facebook,2026-02-07,Image,114729,1463,8458,1359,1557,0.1119
SOC01112,CAMP01936,CUST00790,Facebook,2026-01-07,Text,142843,9426,9395,1514,4451,0.1735
SOC01113,CAMP01617,CUST01172,X,2025-08-13,Image,157239,9727,11145,454,3785,0.1597
SOC01114,CAMP01477,CUST00011,Instagram,2026-06-29,Reel,184759,11927,1743,730,965,0.0832
SOC01115,CAMP01148,CUST00146,X,2025-07-02,Text,170662,7917,10103,1395,1269,0.1212
SOC01116,CAMP01879,CUST01715,LinkedIn,2025-04-24,Reel,24041,6504,1398,1522,3199,0.5
SOC01117,CAMP00433,CUST00858,Facebook,2025-01-25,Image,69398,1929,6445,1299,557,0.1474
SOC01118,CAMP01465,CUST00276,Facebook,2026-03-25,Reel,26161,135,10843,746,1332,0.4991
SOC01119,CAMP01780,CUST00576,X,2026-04-20,Image,31662,1090,9159,711,3029,0.4418
SOC01120,CAMP01696,CUST01297,LinkedIn,2025-01-24,Image,197634,8989,11594,1110,2705,0.1235
SOC01121,CAMP00590,CUST00215,YouTube,2025-10-27,Reel,83546,7082,474,1120,2557,0.1345
SOC01122,CAMP00064,CUST01063,YouTube,2025-05-26,Reel,194320,12440,6432,819,2295,0.1131
SOC01123,CAMP01753,CUST01544,LinkedIn,2025-04-29,Image,195304,13696,885,625,372,0.0798
SOC01124,CAMP01729,CUST00507,X,2026-06-20,Story,97881,9209,8536,1344,1287,0.2082
SOC01125,CAMP01267,CUST00614,Instagram,2025-10-01,Text,116687,3138,2208,2597,4979,0.1107
SOC01126,CAMP01627,CUST01161,X,2026-02-05,Video,30919,12683,2330,203,2697,0.5
SOC01127,CAMP01074,CUST01423,LinkedIn,2025-07-16,Video,43606,12684,3473,348,1663,0.4166
SOC01128,CAMP01188,CUST00607,X,2026-02-10,Reel,128021,193,10397,1604,3389,0.1217
SOC01129,CAMP00499,CUST01882,LinkedIn,2025-05-09,Story,173634,11588,4012,2395,2497,0.118
SOC01130,CAMP01404,CUST00628,Instagram,2025-09-13,Reel,105813,3368,10408,659,3430,0.1688
SOC01131,CAMP01615,CUST01059,YouTube,2026-02-01,Story,41371,3858,7181,910,3553,0.3747
SOC01132,CAMP01545,CUST00265,YouTube,2025-04-23,Video,78390,9777,1849,506,911,0.1664
SOC01133,CAMP00051,CUST01498,X,2025-10-04,Image,119270,6580,2826,2533,1033,0.1088
SOC01134,CAMP00102,CUST01097,Facebook,2025-11-10,Image,146465,5652,8894,1048,102,0.1072
SOC01135,CAMP01685,CUST01300,LinkedIn,2025-09-14,Video,20546,6380,10135,965,2855,0.5
SOC01136,CAMP00498,CUST01795,Facebook,2025-06-04,Reel,48550,2978,2506,2183,3980,0.2399
SOC01137,CAMP01272,CUST00600,X,2025-10-06,Image,37856,3417,5848,392,2909,0.3319
SOC01138,CAMP01877,CUST00693,YouTube,2025-05-31,Story,155844,13728,5409,1067,3300,0.1508
SOC01139,CAMP01038,CUST00618,Instagram,2026-01-24,Text,56181,13225,5574,1096,3464,0.4158
SOC01140,CAMP00601,CUST01154,Instagram,2025-06-26,Reel,130287,6065,3975,2262,2270,0.1118
SOC01141,CAMP01920,CUST00570,YouTube,2026-04-21,Video,26601,13940,10511,564,3834,0.5
SOC01142,CAMP00207,CUST00753,Facebook,2025-07-01,Story,24148,12665,10451,2936,3168,0.5
SOC01143,CAMP00964,CUST00588,YouTube,2025-10-03,Reel,23523,14409,4462,1190,1807,0.5
SOC01144,CAMP01367,CUST00563,YouTube,2025-10-27,Story,86017,14486,5585,2831,4427,0.3177
SOC01145,CAMP00051,CUST00190,YouTube,2025-11-20,Text,5030,5030,10785,492,2792,0.5
SOC01146,CAMP00760,CUST00984,LinkedIn,2025-04-02,Image,104071,426,9863,662,1825,0.1228
SOC01147,CAMP00181,CUST01526,YouTube,2026-01-20,Image,54636,12464,6136,226,1457,0.3712
SOC01148,CAMP01652,CUST00507,YouTube,2025-11-10,Image,96187,14219,7293,2791,2232,0.2759
SOC01149,CAMP00868,CUST01531,X,2025-04-15,Story,123474,14980,9989,1915,2878,0.241
SOC01150,CAMP01158,CUST01382,X,2026-01-13,Reel,94219,10810,5844,2590,2612,0.232
SOC01151,CAMP01892,CUST00134,YouTube,2026-04-05,Text,158869,14910,10367,214,2986,0.1792
SOC01152,CAMP01984,CUST01826,YouTube,2025-10-19,Story,158387,11656,8063,84,3433,0.1467
SOC01153,CAMP00082,CUST00451,Facebook,2025-01-20,Story,122677,4287,4655,1548,3759,0.1162
SOC01154,CAMP01433,CUST00839,X,2026-02-09,Story,108644,2795,48,2914,2462,0.0757
SOC01155,CAMP00054,CUST00333,YouTube,2025-05-22,Video,114688,8737,9631,1041,4555,0.2089
SOC01156,CAMP01300,CUST01352,YouTube,2026-01-01,Reel,45652,2664,6502,2872,3569,0.3419
SOC01157,CAMP01969,CUST00821,Facebook,2026-08-11,Image,100144,10082,7019,2571,2465,0.2211
SOC01158,CAMP00988,CUST00491,X,2025-07-13,Image,117636,7109,2294,2225,1370,0.1105
SOC01159,CAMP01313,CUST01099,LinkedIn,2026-01-08,Text,186578,8148,10356,2777,226,0.1153
SOC01160,CAMP00129,CUST01034,YouTube,2026-05-24,Text,59064,2307,9406,1810,609,0.2393
SOC01161,CAMP00048,CUST00549,Facebook,2025-09-09,Text,140547,4893,900,1856,3205,0.0772
SOC01162,CAMP00066,CUST01188,LinkedIn,2025-09-01,Reel,39866,10761,10396,2970,314,0.5
SOC01163,CAMP01249,CUST01358,Facebook,2026-03-15,Video,19717,10205,5063,1110,3,0.5
SOC01164,CAMP01498,CUST01677,YouTube,2026-08-09,Reel,198941,13541,8970,586,414,0.1182
SOC01165,CAMP01075,CUST01753,LinkedIn,2025-08-21,Story,51814,12168,11593,1592,3360,0.5
SOC01166,CAMP01522,CUST01380,X,2025-11-03,Story,126951,14270,11267,2324,107,0.2203
SOC01167,CAMP00346,CUST01611,Facebook,2025-08-04,Video,52619,3354,10404,528,4206,0.3514
SOC01168,CAMP00421,CUST00586,Facebook,2025-05-06,Story,66853,4563,1733,2712,4909,0.2082
SOC01169,CAMP00266,CUST01548,Facebook,2026-03-24,Text,153772,7711,6729,2688,3855,0.1365
SOC01170,CAMP01104,CUST01561,Facebook,2025-01-14,Image,54985,7765,2622,1499,3790,0.2851
SOC01171,CAMP00733,CUST01305,Facebook,2025-10-06,Video,14011,7347,9731,2725,2759,0.5
SOC01172,CAMP00656,CUST01697,Facebook,2026-02-27,Video,83437,2858,8551,894,2689,0.1797
SOC01173,CAMP01256,CUST01495,X,2025-10-08,Reel,153605,3562,4318,2487,1015,0.0741
SOC01174,CAMP01469,CUST01098,X,2025-03-03,Image,154875,5058,1652,1334,1310,0.0604
SOC01175,CAMP01026,CUST01136,Instagram,2025-03-08,Story,119645,14093,10689,2504,1140,0.2376
SOC01176,CAMP01640,CUST01139,Instagram,2025-08-03,Story,152856,4162,6128,2915,3652,0.1103
SOC01177,CAMP01616,CUST00697,Facebook,2026-05-07,Image,160944,8555,8493,328,4062,0.1332
SOC01178,CAMP00884,CUST01360,Facebook,2025-06-16,Video,113040,7750,8207,2227,4980,0.2049
SOC01179,CAMP00445,CUST01610,X,2025-07-26,Reel,91752,6022,7748,1049,2092,0.1843
SOC01180,CAMP01380,CUST00934,Instagram,2026-06-15,Video,164323,3982,2523,1640,1808,0.0606
SOC01181,CAMP01174,CUST01539,X,2025-12-03,Reel,137033,7754,1939,2151,447,0.0897
SOC01182,CAMP00723,CUST01151,LinkedIn,2026-07-02,Reel,106133,290,4825,330,1906,0.0693
SOC01183,CAMP01833,CUST01385,LinkedIn,2025-09-02,Video,22494,13994,11304,2242,2629,0.5
SOC01184,CAMP01045,CUST01384,Instagram,2025-11-08,Video,159543,3995,9730,2075,4254,0.1257
SOC01185,CAMP00393,CUST00074,X,2025-12-29,Reel,10538,10538,10934,1550,378,0.5
SOC01186,CAMP01481,CUST00545,X,2026-04-20,Text,160524,2044,4359,793,1929,0.0568
SOC01187,CAMP00927,CUST01410,Instagram,2025-11-11,Story,112451,11922,4347,900,3852,0.1869
SOC01188,CAMP00244,CUST00167,LinkedIn,2025-08-31,Text,112960,610,8292,2966,4395,0.144
SOC01189,CAMP01314,CUST00439,Instagram,2026-07-26,Story,191411,6171,554,2632,3327,0.0663
SOC01190,CAMP00037,CUST00626,Facebook,2025-07-07,Story,37440,7092,11433,1551,851,0.5
SOC01191,CAMP01344,CUST01622,Facebook,2026-07-25,Image,85929,14338,9755,2425,2811,0.3413
SOC01192,CAMP01293,CUST00796,Instagram,2026-02-19,Image,147243,9626,9164,1843,4568,0.1712
SOC01193,CAMP01356,CUST01758,Facebook,2025-04-12,Text,180974,9644,9265,1721,3728,0.1346
SOC01194,CAMP01579,CUST01787,X,2026-02-07,Image,166929,13578,9533,2997,680,0.1605
SOC01195,CAMP00067,CUST01323,LinkedIn,2026-06-17,Image,138206,13147,6386,139,1627,0.1541
SOC01196,CAMP01256,CUST01815,YouTube,2025-03-21,Video,106759,3107,3781,2258,3676,0.1201
SOC01197,CAMP01297,CUST00009,YouTube,2025-09-19,Video,181604,5953,11799,525,3600,0.1205
SOC01198,CAMP00366,CUST01236,LinkedIn,2026-06-12,Text,141920,1157,2024,1459,1588,0.0439
SOC01199,CAMP01918,CUST01300,X,2025-10-07,Image,111522,11269,11073,1631,4607,0.2563
SOC01200,CAMP01009,CUST00193,YouTube,2025-11-18,Text,98278,10927,8902,1653,4049,0.2598
SOC01201,CAMP01437,CUST01331,YouTube,2026-03-17,Story,66626,680,9880,2297,1908,0.2216
SOC01202,CAMP00812,CUST00279,Facebook,2025-02-10,Image,2292,2292,5351,2714,844,0.5
SOC01203,CAMP01228,CUST00150,Instagram,2025-10-30,Text,143702,12876,8837,579,2899,0.1753
SOC01204,CAMP01889,CUST00005,Instagram,2025-01-22,Story,156453,13725,8325,2810,3172,0.1792
SOC01205,CAMP00016,CUST01509,X,2026-03-06,Image,11519,5061,10149,1167,109,0.5
SOC01206,CAMP01384,CUST00893,X,2025-11-10,Image,90888,7010,3674,1452,2533,0.1614
SOC01207,CAMP01560,CUST00708,Facebook,2025-09-07,Story,67027,4740,8891,1408,4815,0.2962
SOC01208,CAMP01040,CUST01347,Facebook,2025-09-02,Text,192848,13020,2510,1042,1437,0.0934
SOC01209,CAMP01671,CUST00278,LinkedIn,2026-03-08,Story,164482,4417,11722,1236,4733,0.1344
SOC01210,CAMP00796,CUST01879,Facebook,2026-04-27,Video,6675,994,6028,2344,2431,0.5
SOC01211,CAMP01711,CUST00042,LinkedIn,2025-10-20,Reel,82587,12110,10871,71,4106,0.3288
SOC01212,CAMP00679,CUST00450,LinkedIn,2026-05-15,Video,173863,14910,1395,477,4798,0.1241
SOC01213,CAMP01087,CUST01460,LinkedIn,2025-03-08,Text,131100,2403,4233,1523,4211,0.0944
SOC01214,CAMP00270,CUST00274,YouTube,2026-04-26,Text,28214,6194,6783,1192,3790,0.5
SOC01215,CAMP00167,CUST00566,LinkedIn,2025-12-23,Reel,86147,11472,11693,2039,4584,0.3458
SOC01216,CAMP01406,CUST00538,Instagram,2025-04-25,Reel,16997,13008,2940,64,290,0.5
SOC01217,CAMP00661,CUST00086,Instagram,2026-02-07,Image,49039,575,5523,911,1435,0.1722
SOC01218,CAMP01079,CUST01087,X,2026-02-20,Video,81706,567,1803,2515,4887,0.1196
SOC01219,CAMP00657,CUST01524,LinkedIn,2025-05-28,Story,174824,13898,9406,769,1879,0.1484
SOC01220,CAMP00156,CUST00075,LinkedIn,2026-07-31,Image,37120,2827,5766,146,3601,0.3324
SOC01221,CAMP01341,CUST00628,Instagram,2026-02-02,Story,105414,736,2768,727,1620,0.0555
SOC01222,CAMP00819,CUST01659,X,2025-04-01,Story,131464,8829,7081,1638,1263,0.1431
SOC01223,CAMP01741,CUST01371,LinkedIn,2026-08-17,Text,154599,4557,8399,1748,402,0.0977
SOC01224,CAMP01533,CUST01235,YouTube,2026-04-27,Video,121663,247,9532,2982,4800,0.1443
SOC01225,CAMP01874,CUST00064,X,2025-10-15,Image,27003,6898,4021,2904,340,0.5
SOC01226,CAMP00291,CUST01533,YouTube,2026-06-17,Video,167460,8398,3424,979,2476,0.0912
SOC01227,CAMP00778,CUST01230,LinkedIn,2025-07-06,Image,189428,9613,8237,385,1111,0.1021
SOC01228,CAMP01555,CUST01906,X,2025-04-30,Video,170180,4077,6900,2409,2716,0.0946
SOC01229,CAMP00480,CUST00951,YouTube,2025-04-12,Text,38050,14799,2559,2669,3067,0.5
SOC01230,CAMP00916,CUST01455,LinkedIn,2026-02-23,Text,59180,7962,6979,404,1239,0.2802
SOC01231,CAMP00134,CUST01049,X,2025-04-28,Video,12642,1158,7184,2636,1298,0.5
SOC01232,CAMP00139,CUST01620,Facebook,2025-05-13,Video,154762,11236,2006,388,4981,0.1203
SOC01233,CAMP00508,CUST01045,Facebook,2025-05-16,Image,43619,5904,11885,1923,2450,0.5
SOC01234,CAMP01881,CUST01309,YouTube,2026-01-03,Reel,188189,9409,248,679,1521,0.063
SOC01235,CAMP00108,CUST00867,Facebook,2025-08-04,Image,125353,10151,7872,2208,2532,0.1816
SOC01236,CAMP00372,CUST00552,X,2025-09-15,Video,64791,11181,7281,2406,3210,0.3716
SOC01237,CAMP00892,CUST00347,Facebook,2025-01-16,Video,92064,2608,3815,2470,398,0.1009
SOC01238,CAMP00085,CUST00423,LinkedIn,2025-09-19,Video,72260,5220,6464,1879,2916,0.2281
SOC01239,CAMP00270,CUST01178,LinkedIn,2025-10-12,Story,19469,14566,3469,1571,2534,0.5
SOC01240,CAMP01061,CUST01958,YouTube,2025-03-17,Text,31408,10754,11364,2494,3570,0.5
SOC01241,CAMP01753,CUST00533,LinkedIn,2026-06-13,Text,107460,572,5332,2804,4162,0.1198
SOC01242,CAMP00299,CUST00825,Instagram,2026-07-26,Story,199179,8064,7183,856,368,0.0827
SOC01243,CAMP00515,CUST00811,LinkedIn,2025-10-05,Story,35864,11610,4158,565,173,0.4602
SOC01244,CAMP00098,CUST01014,YouTube,2025-01-17,Video,190794,7633,2409,524,2482,0.0684
SOC01245,CAMP00303,CUST01640,LinkedIn,2025-10-31,Image,33567,11222,1913,1993,2827,0.5
SOC01246,CAMP01346,CUST00411,Instagram,2025-02-15,Story,142051,9400,8927,1641,1150,0.1487
SOC01247,CAMP00174,CUST00465,Instagram,2025-12-07,Text,184442,12268,11501,1422,1318,0.1437
SOC01248,CAMP00216,CUST00235,YouTube,2025-05-16,Video,5727,5727,270,104,611,0.5
SOC01249,CAMP00286,CUST00139,X,2026-08-05,Text,59031,14439,1669,717,4054,0.3537
SOC01250,CAMP01932,CUST00897,Facebook,2025-10-28,Story,103080,6706,8453,1462,2627,0.1867
SOC01251,CAMP01921,CUST00301,LinkedIn,2025-06-23,Image,108507,9998,2631,975,3834,0.1607
SOC01252,CAMP01624,CUST01269,Instagram,2026-01-14,Image,174678,4754,9753,2876,2265,0.1125
SOC01253,CAMP00320,CUST00318,Facebook,2026-07-26,Image,64931,11886,9245,1478,1057,0.3645
SOC01254,CAMP01744,CUST01747,X,2025-05-11,Story,18707,9032,2051,1946,2271,0.5
SOC01255,CAMP01711,CUST00484,X,2026-03-31,Text,130792,1813,1070,2710,141,0.0438
SOC01256,CAMP01338,CUST00659,Facebook,2026-07-02,Image,84630,4458,3302,1518,1900,0.1321
SOC01257,CAMP01386,CUST01909,X,2025-09-22,Text,41091,8924,1676,231,3838,0.357
SOC01258,CAMP01091,CUST00805,X,2026-07-08,Story,19472,26,1164,588,1561,0.1715
SOC01259,CAMP00603,CUST01513,Instagram,2026-05-17,Reel,66726,13940,11188,797,4847,0.4612
SOC01260,CAMP01370,CUST01741,LinkedIn,2025-11-06,Video,179255,956,2372,1378,143,0.0271
SOC01261,CAMP00590,CUST01089,YouTube,2026-07-24,Image,9617,1595,6621,46,1326,0.5
SOC01262,CAMP01173,CUST01418,Facebook,2025-04-16,Video,127307,13193,3033,1650,2965,0.1637
SOC01263,CAMP01397,CUST00170,X,2026-07-15,Text,52074,2945,2301,2297,1465,0.173
SOC01264,CAMP01616,CUST00567,X,2025-07-02,Text,124418,12698,3365,1505,4552,0.1778
SOC01265,CAMP01916,CUST00227,LinkedIn,2025-09-27,Text,174650,5138,2958,2354,385,0.062
SOC01266,CAMP00371,CUST01832,YouTube,2025-06-27,Reel,64037,14363,5489,1637,2453,0.3739
SOC01267,CAMP00119,CUST01759,Instagram,2026-06-27,Image,81171,4499,7329,2579,1623,0.1975
SOC01268,CAMP00266,CUST00096,Facebook,2025-06-21,Text,82149,6716,11340,2899,1468,0.273
SOC01269,CAMP00609,CUST01058,YouTube,2026-02-24,Story,142253,13319,8434,2056,285,0.1694
SOC01270,CAMP01356,CUST01288,Facebook,2025-11-11,Video,151604,4083,889,580,1540,0.0468
SOC01271,CAMP01588,CUST01024,Instagram,2025-02-16,Story,80082,4152,2074,2276,215,0.1089
SOC01272,CAMP00400,CUST01945,X,2026-04-01,Video,18701,14980,4097,1194,1304,0.5
SOC01273,CAMP01907,CUST00043,LinkedIn,2025-01-22,Reel,109197,2276,7198,2658,4178,0.1494
SOC01274,CAMP01960,CUST00118,LinkedIn,2025-04-18,Image,139748,9132,2631,445,2192,0.103
SOC01275,CAMP01338,CUST01990,Facebook,2025-08-27,Video,92910,5688,6683,1747,1323,0.1662
SOC01276,CAMP00300,CUST01106,YouTube,2025-09-18,Text,99891,13623,9046,1235,269,0.242
SOC01277,CAMP01479,CUST01174,Instagram,2026-01-20,Story,133902,8008,352,1795,1490,0.087
SOC01278,CAMP01324,CUST00738,LinkedIn,2025-02-06,Story,83997,5372,11217,287,1182,0.215
SOC01279,CAMP00642,CUST00415,LinkedIn,2026-06-17,Text,143624,5137,8408,2816,2287,0.1298
SOC01280,CAMP01596,CUST00824,LinkedIn,2025-01-29,Reel,127049,11593,5207,1063,4714,0.1777
SOC01281,CAMP00029,CUST01259,YouTube,2025-01-23,Text,20912,1571,2681,823,229,0.2536
SOC01282,CAMP00569,CUST00477,X,2026-03-17,Image,4490,4490,10810,1161,2275,0.5
SOC01283,CAMP00167,CUST00217,Facebook,2025-06-11,Text,194167,1437,3830,980,2329,0.0442
SOC01284,CAMP01342,CUST01813,Facebook,2025-05-27,Story,106726,9876,10289,2181,232,0.2116
SOC01285,CAMP01460,CUST01445,X,2026-03-22,Text,156338,5555,10658,1190,1298,0.1196
SOC01286,CAMP01914,CUST00319,Facebook,2025-12-26,Reel,113921,3655,4295,2741,57,0.0943
SOC01287,CAMP00991,CUST00206,X,2025-08-05,Text,52847,3924,429,811,3550,0.1649
SOC01288,CAMP01908,CUST00165,YouTube,2025-07-07,Image,23248,12480,1236,1518,4896,0.5
SOC01289,CAMP00586,CUST01773,X,2025-12-26,Image,170097,13138,7480,2427,264,0.137
SOC01290,CAMP00297,CUST00201,YouTube,2026-05-29,Image,24301,7050,11635,2328,3904,0.5
SOC01291,CAMP01985,CUST00009,YouTube,2025-08-26,Reel,81011,131,9613,2296,2660,0.1815
SOC01292,CAMP00229,CUST00081,Instagram,2025-09-14,Text,77608,11316,9717,1218,1323,0.3038
SOC01293,CAMP01667,CUST00962,X,2025-05-04,Image,35476,1777,10730,2941,3174,0.5
SOC01294,CAMP00610,CUST01139,YouTube,2025-11-13,Reel,184495,8143,8628,847,1652,0.1044
SOC01295,CAMP00592,CUST00604,X,2025-02-06,Image,105444,13190,2527,2524,4978,0.2202
SOC01296,CAMP00119,CUST00508,Instagram,2026-04-30,Video,122315,1614,5309,450,3777,0.0912
SOC01297,CAMP00531,CUST01849,Instagram,2025-11-17,Story,76547,5096,4195,1590,1290,0.159
SOC01298,CAMP00282,CUST01801,X,2025-06-22,Video,112279,6571,2538,1182,3205,0.1202
SOC01299,CAMP01036,CUST00429,Facebook,2025-04-21,Text,176906,2552,6077,2189,4602,0.0872
SOC01300,CAMP00768,CUST01554,Instagram,2025-06-08,Image,194822,5696,4041,2274,3299,0.0786
SOC01301,CAMP00596,CUST01119,X,2025-02-11,Image,59690,5500,9949,79,3305,0.3155
SOC01302,CAMP00026,CUST01221,YouTube,2026-07-23,Reel,108229,13902,5520,1801,1867,0.2133
SOC01303,CAMP01624,CUST01658,X,2025-07-04,Video,73202,967,7444,2775,3131,0.1956
SOC01304,CAMP00140,CUST00541,YouTube,2026-07-05,Reel,6195,6195,7540,654,4188,0.5
SOC01305,CAMP00316,CUST01834,LinkedIn,2026-07-06,Reel,133939,12599,1843,2345,370,0.1281
SOC01306,CAMP01930,CUST01924,LinkedIn,2025-01-09,Story,167518,4770,1365,2243,3540,0.0711
SOC01307,CAMP01608,CUST01324,Instagram,2025-11-30,Reel,93702,12367,5783,79,1081,0.2061
SOC01308,CAMP01439,CUST00334,Instagram,2026-04-18,Video,191374,9161,8588,265,3634,0.1131
SOC01309,CAMP00212,CUST00849,LinkedIn,2025-05-24,Image,150689,14214,7694,1105,2564,0.1697
SOC01310,CAMP00625,CUST01863,X,2026-08-07,Video,194117,6632,8731,467,984,0.0866
SOC01311,CAMP00539,CUST01557,Facebook,2026-01-05,Video,6970,4041,10177,904,4993,0.5
