opportunity_id,lead_id,customer_id,product,opportunity_stage,opportunity_value,probability,created_date,sales_agent
OPP01133,LEAD00618,CUST00645,Analytics Suite,Qualification,174723.0,31,2025-06-22,Agent D
OPP01134,LEAD01147,CUST00587,Cloud Subscription,Lost,247105.92,21,2025-01-03,Agent D
OPP01135,LEAD01983,CUST00104,CRM License,Qualification,29878.01,51,2025-04-25,Agent C
OPP01136,LEAD00438,CUST01891,CRM License,Prospecting,223577.59,30,2026-05-08,Agent B
OPP01137,LEAD00094,CUST00167,AI Platform,Won,194017.35,75,2025-06-26,Agent B
OPP01138,LEAD00113,CUST00439,Laptop,Qualification,149012.88,45,2025-02-05,Agent B
OPP01139,LEAD01165,CUST00916,Analytics Suite,Prospecting,24018.99,65,2025-08-27,Agent A
OPP01140,LEAD00540,CUST00717,Support Package,Proposal,277835.71,21,2026-06-03,Agent A
OPP01141,LEAD00924,CUST00080,Laptop,Proposal,148457.89,13,2026-06-05,Agent D
OPP01142,LEAD01902,CUST00659,AI Platform,Lost,125886.02,95,2026-07-19,Agent D
OPP01143,LEAD00154,CUST01560,Support Package,Lost,259827.87,47,2026-02-12,Agent A
OPP01144,LEAD00350,CUST00502,AI Platform,Proposal,255217.69,18,2026-05-04,Agent A
OPP01145,LEAD00429,CUST01732,CRM License,Negotiation,220905.68,82,2026-04-06,Agent C
OPP01146,LEAD00915,CUST00721,CRM License,Lost,250514.4,17,2025-01-12,Agent D
OPP01147,LEAD01389,CUST00027,Laptop,Lost,46055.26,100,2025-09-07,Agent D
OPP01148,LEAD00367,CUST00218,AI Platform,Prospecting,230665.51,42,2025-11-10,Agent A
OPP01149,LEAD00217,CUST01621,Laptop,Prospecting,105129.88,49,2025-10-04,Agent E
OPP01150,LEAD00172,CUST00812,Laptop,Lost,261573.49,29,2026-05-09,Agent B
OPP01151,LEAD01603,CUST01963,Support Package,Proposal,117367.13,13,2026-08-09,Agent D
OPP01152,LEAD00060,CUST01578,Analytics Suite,Proposal,25748.15,44,2025-11-21,Agent A
OPP01153,LEAD01251,CUST00061,CRM License,Lost,130170.27,40,2025-02-27,Agent A
OPP01154,LEAD01157,CUST00625,CRM License,Won,229465.34,48,2025-08-03,Agent C
OPP01155,LEAD00202,CUST01450,CRM License,Won,155270.3,52,2025-04-28,Agent D
OPP01156,LEAD01106,CUST00127,Cloud Subscription,Qualification,231453.83,65,2025-10-08,Agent C
OPP01157,LEAD00574,CUST01999,AI Platform,Won,20229.38,12,2025-05-20,Agent B
OPP01158,LEAD01030,CUST00333,Analytics Suite,Qualification,61377.62,39,2025-02-18,Agent D
OPP01159,LEAD00275,CUST01595,Analytics Suite,Won,173446.3,87,2025-04-13,Agent E
OPP01160,LEAD01336,CUST01681,AI Platform,Won,121740.99,96,2025-10-23,Agent A
OPP01161,LEAD01596,CUST01011,AI Platform,Won,207250.97,56,2025-03-26,Agent B
OPP01162,LEAD00007,CUST01608,Analytics Suite,Proposal,289140.73,40,2025-01-17,Agent E
OPP01163,LEAD01066,CUST01770,Cloud Subscription,Lost,201359.97,44,2026-01-19,Agent C
OPP01164,LEAD01295,CUST01469,Support Package,Lost,131035.24,80,2026-01-11,Agent B
OPP01165,LEAD00006,CUST01416,Laptop,Lost,167285.57,43,2025-08-21,Agent E
OPP01166,LEAD01449,CUST00778,AI Platform,Prospecting,274719.68,95,2026-01-31,Agent A
OPP01167,LEAD01086,CUST00585,AI Platform,Proposal,205166.88,7,2025-04-25,Agent B
OPP01168,LEAD00613,CUST01736,Analytics Suite,Negotiation,242922.05,63,2026-03-07,Agent A
OPP01169,LEAD00966,CUST00449,Analytics Suite,Lost,97440.34,54,2025-01-11,Agent D
OPP01170,LEAD01365,CUST00830,Cloud Subscription,Proposal,225853.14,48,2025-03-22,Agent E
OPP01171,LEAD01287,CUST01026,CRM License,Won,50435.1,50,2026-07-04,Agent B
OPP01172,LEAD01554,CUST00782,Support Package,Lost,227434.93,20,2025-10-06,Agent A
OPP01173,LEAD00070,CUST00746,Laptop,Won,265651.99,38,2025-11-28,Agent D
OPP01174,LEAD01575,CUST01199,CRM License,Won,271067.42,38,2025-08-25,Agent E
OPP01175,LEAD00071,CUST00659,AI Platform,Lost,43811.12,68,2026-01-21,Agent B
OPP01176,LEAD01301,CUST01978,Cloud Subscription,Won,250665.8,62,2026-03-22,Agent C
OPP01177,LEAD00699,CUST00356,CRM License,Lost,41881.59,44,2026-04-10,Agent B
OPP01178,LEAD00128,CUST00778,AI Platform,Negotiation,148735.12,54,2025-05-29,Agent A
OPP01179,LEAD01378,CUST01691,AI Platform,Won,207931.24,59,2026-01-09,Agent A
OPP01180,LEAD01106,CUST00952,Cloud Subscription,Qualification,150432.24,9,2026-04-13,Agent B
OPP01181,LEAD01334,CUST01411,Laptop,Proposal,108573.78,89,2025-09-04,Agent A
OPP01182,LEAD00752,CUST01294,CRM License,Proposal,208308.14,90,2025-08-16,Agent A
OPP01183,LEAD00557,CUST00663,Analytics Suite,Prospecting,201654.84,39,2026-01-10,Agent B
OPP01184,LEAD01250,CUST01489,Analytics Suite,Proposal,179038.87,78,2025-12-08,Agent D
OPP01185,LEAD00433,CUST00476,Support Package,Lost,163244.31,43,2025-05-31,Agent D
OPP01186,LEAD01625,CUST01500,Support Package,Lost,214664.57,11,2026-07-25,Agent A
OPP01187,LEAD01367,CUST00257,Support Package,Lost,126880.75,88,2025-12-01,Agent B
OPP01188,LEAD02000,CUST01389,AI Platform,Negotiation,29942.79,30,2025-12-03,Agent B
OPP01189,LEAD00055,CUST00226,AI Platform,Qualification,165861.81,39,2025-05-03,Agent C
OPP01190,LEAD01172,CUST01738,CRM License,Lost,219802.11,60,2026-02-07,Agent C
OPP01191,LEAD01114,CUST01251,AI Platform,Proposal,96756.37,47,2026-07-01,Agent E
OPP01192,LEAD01716,CUST00081,Analytics Suite,Qualification,50817.83,30,2026-03-09,Agent C
OPP01193,LEAD00849,CUST00218,Analytics Suite,Won,274433.95,81,2025-10-31,Agent A
OPP01194,LEAD01873,CUST00375,AI Platform,Prospecting,260487.4,39,2026-01-15,Agent E
OPP01195,LEAD00479,CUST01921,CRM License,Negotiation,189345.92,61,2025-05-20,Agent E
OPP01196,LEAD01709,CUST01179,Analytics Suite,Qualification,238116.07,68,2025-02-06,Agent B
OPP01197,LEAD01041,CUST00559,AI Platform,Negotiation,290953.54,94,2026-01-17,Agent D
OPP01198,LEAD01888,CUST00554,AI Platform,Won,175085.1,50,2025-04-19,Agent E
OPP01199,LEAD00435,CUST00052,Cloud Subscription,Prospecting,80812.69,50,2025-02-23,Agent E
OPP01200,LEAD00521,CUST00407,Analytics Suite,Qualification,195255.48,92,2026-04-07,Agent E
OPP01201,LEAD01129,CUST01711,Laptop,Prospecting,275232.17,50,2025-09-16,Agent A
OPP01202,LEAD01104,CUST01198,Laptop,Prospecting,210142.98,33,2026-05-24,Agent E
OPP01203,LEAD00298,CUST00736,AI Platform,Qualification,17609.71,9,2026-06-01,Agent C
OPP01204,LEAD01303,CUST00043,AI Platform,Lost,275968.46,36,2025-03-15,Agent C
OPP01205,LEAD00812,CUST00686,Analytics Suite,Negotiation,228565.82,23,2026-04-03,Agent C
OPP01206,LEAD00303,CUST00766,Laptop,Qualification,126530.99,34,2025-07-19,Agent B
OPP01207,LEAD01021,CUST00238,Support Package,Proposal,296372.65,56,2026-02-24,Agent C
OPP01208,LEAD01396,CUST01215,Laptop,Negotiation,219287.01,55,2025-01-27,Agent E
OPP01209,LEAD00064,CUST01321,Analytics Suite,Prospecting,249377.91,22,2025-10-08,Agent E
OPP01210,LEAD01841,CUST01997,Support Package,Lost,283518.3,49,2026-01-10,Agent A
OPP01211,LEAD01222,CUST00718,Laptop,Qualification,21477.75,48,2025-09-24,Agent D
OPP01212,LEAD00521,CUST00552,Support Package,Negotiation,234581.75,9,2025-11-25,Agent C
OPP01213,LEAD01501,CUST01646,Analytics Suite,Lost,122040.47,32,2025-01-07,Agent B
OPP01214,LEAD01688,CUST00701,AI Platform,Proposal,262031.75,74,2025-01-05,Agent B
OPP01215,LEAD01913,CUST01262,CRM License,Won,264879.8,6,2025-12-24,Agent D
OPP01216,LEAD01581,CUST01476,Analytics Suite,Lost,250299.36,33,2025-09-05,Agent D
OPP01217,LEAD00407,CUST01760,Support Package,Qualification,235968.17,50,2025-12-10,Agent A
OPP01218,LEAD00328,CUST00638,Cloud Subscription,Prospecting,240342.02,20,2025-08-03,Agent B
OPP01219,LEAD00418,CUST01246,CRM License,Qualification,96000.23,67,2025-01-04,Agent B
OPP01220,LEAD01752,CUST00263,AI Platform,Lost,127893.18,73,2026-02-22,Agent A
OPP01221,LEAD00610,CUST01559,Support Package,Negotiation,43365.92,37,2025-03-23,Agent A
OPP01222,LEAD00661,CUST00091,AI Platform,Lost,250871.54,27,2026-04-13,Agent A
OPP01223,LEAD01782,CUST01394,AI Platform,Lost,197341.88,79,2025-01-08,Agent A
OPP01224,LEAD00409,CUST00419,Cloud Subscription,Qualification,187687.85,25,2026-07-08,Agent E
OPP01225,LEAD00814,CUST00926,Support Package,Negotiation,81362.63,19,2025-05-31,Agent B
OPP01226,LEAD00593,CUST00153,Laptop,Lost,188360.46,8,2026-06-17,Agent D
OPP01227,LEAD00604,CUST01378,Cloud Subscription,Won,141820.0,13,2025-01-03,Agent E
OPP01228,LEAD01192,CUST00965,Analytics Suite,Negotiation,298627.95,88,2025-09-26,Agent D
OPP01229,LEAD01483,CUST01328,Cloud Subscription,Qualification,260289.8,94,2025-09-06,Agent C
OPP01230,LEAD00531,CUST00696,AI Platform,Negotiation,162535.04,57,2025-04-08,Agent B
OPP01231,LEAD00076,CUST00014,CRM License,Proposal,244452.11,93,2025-10-11,Agent E
OPP01232,LEAD01279,CUST01162,AI Platform,Won,57706.45,72,2025-05-09,Agent D
OPP01233,LEAD01098,CUST01398,Cloud Subscription,Lost,39406.14,44,2025-09-18,Agent D
OPP01234,LEAD01319,CUST01330,Analytics Suite,Proposal,192888.73,73,2025-08-12,Agent A
OPP01235,LEAD00901,CUST00525,Laptop,Proposal,220767.89,45,2025-04-29,Agent A
OPP01236,LEAD01554,CUST01434,CRM License,Prospecting,25386.37,97,2026-04-16,Agent C
OPP01237,LEAD01250,CUST01084,CRM License,Lost,68279.37,86,2025-11-09,Agent C
OPP01238,LEAD01516,CUST00421,AI Platform,Lost,165807.71,86,2026-05-15,Agent E
OPP01239,LEAD01463,CUST00223,CRM License,Lost,28216.81,55,2026-05-01,Agent C
OPP01240,LEAD00994,CUST00651,Support Package,Qualification,132975.32,54,2025-06-06,Agent B
OPP01241,LEAD00650,CUST00047,Cloud Subscription,Negotiation,149803.14,16,2025-06-23,Agent D
OPP01242,LEAD01165,CUST01433,Cloud Subscription,Prospecting,277324.82,67,2026-07-22,Agent B
OPP01243,LEAD01273,CUST00031,Analytics Suite,Lost,101546.18,16,2025-07-06,Agent E
OPP01244,LEAD01144,CUST00097,CRM License,Proposal,58913.86,56,2025-02-26,Agent C
OPP01245,LEAD01049,CUST00317,Cloud Subscription,Negotiation,12177.4,17,2025-11-20,Agent C
OPP01246,LEAD00686,CUST00653,Analytics Suite,Won,45266.35,50,2026-07-31,Agent B
OPP01247,LEAD00268,CUST00040,Support Package,Negotiation,227751.14,79,2025-05-20,Agent A
OPP01248,LEAD00856,CUST01260,Laptop,Won,139027.35,34,2026-01-15,Agent C
OPP01249,LEAD01764,CUST00265,CRM License,Won,67630.26,62,2025-07-21,Agent E
OPP01250,LEAD01434,CUST01607,Support Package,Won,280578.03,29,2025-08-18,Agent A
OPP01251,LEAD01510,CUST01119,CRM License,Prospecting,238386.11,33,2025-09-27,Agent D
OPP01252,LEAD01474,CUST00167,Support Package,Negotiation,43165.76,22,2025-03-27,Agent E
OPP01253,LEAD01844,CUST00801,Analytics Suite,Negotiation,87997.63,20,2025-08-19,Agent E
OPP01254,LEAD00453,CUST00281,Analytics Suite,Negotiation,256338.03,40,2025-06-12,Agent D
OPP01255,LEAD01441,CUST01962,Support Package,Negotiation,210805.18,16,2026-05-03,Agent B
OPP01256,LEAD00140,CUST01186,Laptop,Proposal,284208.11,90,2025-05-16,Agent E
OPP01257,LEAD00490,CUST01618,AI Platform,Negotiation,32112.34,76,2026-05-22,Agent E
OPP01258,LEAD00059,CUST00749,Laptop,Won,234869.25,26,2025-01-11,Agent E
OPP01259,LEAD00862,CUST00294,CRM License,Qualification,32159.31,90,2025-08-29,Agent E
OPP01260,LEAD00282,CUST00470,AI Platform,Negotiation,107631.96,40,2025-06-09,Agent D
OPP01261,LEAD00774,CUST00834,CRM License,Prospecting,227693.94,55,2025-09-24,Agent D
OPP01262,LEAD00270,CUST01542,Cloud Subscription,Proposal,216192.89,72,2026-04-05,Agent A
OPP01263,LEAD00072,CUST00862,Cloud Subscription,Lost,10614.17,79,2026-07-25,Agent C
OPP01264,LEAD00956,CUST01858,Support Package,Negotiation,68563.45,5,2026-03-10,Agent A
OPP01265,LEAD00822,CUST00725,CRM License,Won,235786.37,32,2025-10-27,Agent B
OPP01266,LEAD00835,CUST00467,Support Package,Negotiation,46582.78,37,2025-11-02,Agent B
OPP01267,LEAD00692,CUST00992,Analytics Suite,Negotiation,104649.88,61,2026-08-15,Agent C
OPP01268,LEAD00819,CUST00223,AI Platform,Negotiation,63327.96,88,2026-08-14,Agent E
OPP01269,LEAD00008,CUST01340,CRM License,Lost,42321.82,47,2026-03-31,Agent E
OPP01270,LEAD00957,CUST00202,Cloud Subscription,Won,252621.47,49,2025-04-08,Agent D
OPP01271,LEAD01695,CUST01282,AI Platform,Qualification,27789.11,13,2025-06-07,Agent D
OPP01272,LEAD00280,CUST00766,Analytics Suite,Proposal,165454.49,55,2025-06-12,Agent B
OPP01273,LEAD00288,CUST00715,Support Package,Proposal,210874.45,51,2025-05-17,Agent C
OPP01274,LEAD01561,CUST01222,Laptop,Lost,26701.16,66,2026-07-31,Agent D
OPP01275,LEAD01002,CUST01411,Analytics Suite,Proposal,193693.76,86,2025-04-05,Agent C
OPP01276,LEAD00515,CUST01858,CRM License,Negotiation,106879.0,59,2026-05-24,Agent A
OPP01277,LEAD01570,CUST00579,Support Package,Prospecting,251728.11,9,2026-04-26,Agent C
OPP01278,LEAD00650,CUST01624,AI Platform,Proposal,241321.29,83,2025-11-12,Agent E
OPP01279,LEAD01209,CUST01671,Laptop,Won,240232.46,50,2025-07-02,Agent A
OPP01280,LEAD01113,CUST01992,CRM License,Won,125612.41,51,2025-06-08,Agent C
OPP01281,LEAD00339,CUST01929,Cloud Subscription,Lost,248538.98,88,2026-02-07,Agent A
OPP01282,LEAD01511,CUST01581,AI Platform,Won,192694.78,61,2026-02-05,Agent C
OPP01283,LEAD01237,CUST00590,AI Platform,Negotiation,119818.23,80,2025-11-18,Agent B
OPP01284,LEAD00417,CUST01390,Cloud Subscription,Qualification,33394.29,89,2025-12-05,Agent D
OPP01285,LEAD01516,CUST01570,Cloud Subscription,Negotiation,29377.48,52,2026-05-08,Agent D
OPP01286,LEAD01242,CUST00583,Analytics Suite,Lost,82906.47,99,2026-03-26,Agent C
OPP01287,LEAD01710,CUST01627,AI Platform,Negotiation,96879.55,21,2026-03-24,Agent C
OPP01288,LEAD01641,CUST01404,Support Package,Lost,278983.2,88,2025-06-17,Agent A
OPP01289,LEAD00638,CUST00982,CRM License,Lost,299982.04,86,2025-02-07,Agent C
OPP01290,LEAD01874,CUST01724,AI Platform,Prospecting,51665.42,14,2025-10-01,Agent A
OPP01291,LEAD00068,CUST00176,Support Package,Prospecting,283402.79,19,2025-07-21,Agent B
OPP01292,LEAD00669,CUST01368,Laptop,Qualification,214896.6,8,2025-07-19,Agent A
OPP01293,LEAD01216,CUST01573,Cloud Subscription,Qualification,154596.37,31,2025-11-06,Agent B
OPP01294,LEAD01070,CUST00081,Cloud Subscription,Negotiation,286859.13,100,2026-07-06,Agent E
OPP01295,LEAD00452,CUST00815,Analytics Suite,Negotiation,216971.02,16,2026-04-24,Agent C
OPP01296,LEAD00400,CUST01035,Laptop,Lost,182159.81,8,2026-02-07,Agent C
OPP01297,LEAD01562,CUST00417,Laptop,Won,70762.76,49,2026-03-02,Agent C
OPP01298,LEAD01753,CUST01759,AI Platform,Lost,80888.75,38,2025-09-04,Agent C
OPP01299,LEAD01360,CUST01254,Support Package,Proposal,274335.5,65,2025-11-24,Agent C
OPP01300,LEAD01061,CUST00551,Support Package,Lost,72361.25,63,2025-09-16,Agent A
OPP01301,LEAD01547,CUST00874,AI Platform,Qualification,19368.74,84,2026-04-27,Agent E
OPP01302,LEAD00481,CUST00225,Cloud Subscription,Won,87205.86,44,2026-08-14,Agent D
OPP01303,LEAD01936,CUST00176,Laptop,Qualification,149361.16,49,2025-09-17,Agent C
OPP01304,LEAD00250,CUST01493,Analytics Suite,Negotiation,120769.78,7,2026-03-06,Agent A
OPP01305,LEAD01170,CUST01968,Support Package,Won,281382.87,98,2025-02-03,Agent D
OPP01306,LEAD00683,CUST00554,Analytics Suite,Lost,131386.47,25,2025-08-28,Agent C
OPP01307,LEAD01809,CUST00490,AI Platform,Qualification,267825.28,62,2026-06-03,Agent D
OPP01308,LEAD00490,CUST01368,Cloud Subscription,Won,182452.25,89,2026-02-14,Agent C
OPP01309,LEAD01284,CUST01022,Cloud Subscription,Qualification,161996.15,63,2025-11-10,Agent A
OPP01310,LEAD00313,CUST00279,Support Package,Negotiation,56456.73,65,2025-05-08,Agent C
OPP01311,LEAD00364,CUST01335,Support Package,Proposal,88599.25,21,2026-04-27,Agent C
OPP01312,LEAD00833,CUST00420,Cloud Subscription,Won,261478.37,73,2026-08-02,Agent B
OPP01313,LEAD01599,CUST00231,Support Package,Qualification,236187.59,23,2025-08-22,Agent C
OPP01314,LEAD00557,CUST00929,Support Package,Prospecting,139752.78,71,2026-04-28,Agent B
OPP01315,LEAD01388,CUST01479,Laptop,Lost,273616.42,60,2025-12-17,Agent C
OPP01316,LEAD01143,CUST01043,CRM License,Prospecting,247561.82,51,2025-08-25,Agent D
OPP01317,LEAD01956,CUST01297,Laptop,Prospecting,42504.46,74,2025-07-17,Agent D
OPP01318,LEAD00602,CUST00476,Support Package,Lost,185719.84,74,2025-10-27,Agent C
OPP01319,LEAD00487,CUST00988,Analytics Suite,Qualification,241664.53,24,2025-09-02,Agent D
OPP01320,LEAD01806,CUST01426,Laptop,Won,244419.8,41,2026-01-03,Agent E
OPP01321,LEAD00667,CUST01057,Analytics Suite,Qualification,36488.94,51,2025-03-29,Agent D
OPP01322,LEAD00430,CUST00480,Laptop,Prospecting,75137.24,19,2025-10-12,Agent A
OPP01323,LEAD01643,CUST01910,Analytics Suite,Prospecting,129781.4,39,2026-03-18,Agent E
OPP01324,LEAD01626,CUST00135,Laptop,Lost,82973.02,8,2026-05-19,Agent C
OPP01325,LEAD00126,CUST01822,Laptop,Qualification,41592.06,47,2025-06-17,Agent C
OPP01326,LEAD01713,CUST01450,Laptop,Won,192352.12,24,2025-12-24,Agent C
OPP01327,LEAD01267,CUST00224,Laptop,Lost,157167.3,26,2025-06-29,Agent C
OPP01328,LEAD00558,CUST00511,CRM License,Prospecting,54947.03,83,2026-04-16,Agent D
OPP01329,LEAD01071,CUST00738,Support Package,Qualification,180050.78,18,2025-07-31,Agent B
OPP01330,LEAD00478,CUST01916,Cloud Subscription,Proposal,27984.34,16,2026-02-06,Agent D
OPP01331,LEAD00338,CUST01034,Cloud Subscription,Prospecting,121081.91,35,2025-09-15,Agent B
OPP01332,LEAD00265,CUST00517,Analytics Suite,Negotiation,239830.21,7,2025-06-09,Agent B
OPP01333,LEAD00331,CUST01840,Support Package,Won,268114.39,88,2025-12-10,Agent C
OPP01334,LEAD01166,CUST00237,Laptop,Won,81118.04,99,2026-01-07,Agent E
OPP01335,LEAD01621,CUST01634,CRM License,Qualification,259257.55,82,2026-02-11,Agent A
OPP01336,LEAD00973,CUST01662,Support Package,Prospecting,268609.76,81,2026-04-17,Agent D
OPP01337,LEAD00031,CUST00773,Analytics Suite,Won,185995.87,14,2026-02-07,Agent C
OPP01338,LEAD00858,CUST00087,Cloud Subscription,Qualification,294831.59,58,2026-05-23,Agent A
OPP01339,LEAD01494,CUST01773,Analytics Suite,Negotiation,81390.99,13,2025-09-10,Agent C
OPP01340,LEAD01671,CUST01935,AI Platform,Prospecting,30002.53,33,2025-10-31,Agent B
OPP01341,LEAD01466,CUST00757,Analytics Suite,Qualification,254598.51,52,2025-10-15,Agent A
OPP01342,LEAD00739,CUST00372,Support Package,Prospecting,152369.89,70,2025-12-11,Agent C
OPP01343,LEAD01300,CUST00543,CRM License,Prospecting,110471.62,31,2025-03-25,Agent C
OPP01344,LEAD00137,CUST00273,Laptop,Prospecting,26017.52,29,2026-05-25,Agent B
OPP01345,LEAD00820,CUST01220,Laptop,Negotiation,28741.1,84,2025-11-07,Agent A
OPP01346,LEAD01074,CUST01038,CRM License,Prospecting,36307.77,26,2025-11-26,Agent E
OPP01347,LEAD00057,CUST00712,Laptop,Won,63256.33,51,2026-06-07,Agent D
OPP01348,LEAD00029,CUST01302,Support Package,Won,291416.27,32,2025-10-05,Agent B
OPP01349,LEAD01604,CUST01245,CRM License,Qualification,91607.2,86,2025-10-02,Agent A
OPP01350,LEAD00441,CUST00023,Analytics Suite,Negotiation,246943.72,56,2025-12-03,Agent E
OPP01351,LEAD00252,CUST00820,Analytics Suite,Prospecting,15630.0,15,2026-07-14,Agent E
OPP01352,LEAD01185,CUST01728,AI Platform,Negotiation,103326.37,19,2025-06-01,Agent A
OPP01353,LEAD00562,CUST01592,Laptop,Lost,272795.81,98,2025-04-03,Agent A
OPP01354,LEAD01959,CUST01710,Laptop,Prospecting,63661.83,95,2025-03-06,Agent A
OPP01355,LEAD01894,CUST01909,Support Package,Won,92366.82,78,2026-03-16,Agent A
OPP01356,LEAD01648,CUST00123,Analytics Suite,Won,249689.32,12,2025-01-07,Agent C
OPP01357,LEAD00604,CUST00541,Support Package,Negotiation,45203.59,75,2026-02-26,Agent A
OPP01358,LEAD01751,CUST00919,Laptop,Prospecting,25423.13,68,2026-06-12,Agent A
OPP01359,LEAD00511,CUST01021,Cloud Subscription,Qualification,290133.26,95,2026-02-11,Agent E
OPP01360,LEAD00480,CUST01573,Cloud Subscription,Won,127389.61,51,2025-04-12,Agent D
OPP01361,LEAD01947,CUST01449,Support Package,Won,200782.67,50,2026-01-31,Agent E
OPP01362,LEAD01349,CUST01413,Support Package,Prospecting,46863.61,65,2025-09-21,Agent C
OPP01363,LEAD00172,CUST00318,AI Platform,Lost,73851.45,19,2025-01-14,Agent A
OPP01364,LEAD01774,CUST01356,Laptop,Qualification,143394.42,76,2025-04-28,Agent A
OPP01365,LEAD00322,CUST01592,AI Platform,Lost,205794.43,52,2026-03-19,Agent A
OPP01366,LEAD01363,CUST01505,AI Platform,Lost,95041.89,23,2025-12-01,Agent A
OPP01367,LEAD00877,CUST01166,CRM License,Negotiation,266543.79,83,2025-10-25,Agent B
OPP01368,LEAD00035,CUST00177,CRM License,Negotiation,236531.76,30,2026-04-08,Agent C
OPP01369,LEAD01576,CUST00300,Analytics Suite,Proposal,169951.79,87,2025-11-09,Agent B
OPP01370,LEAD01374,CUST01487,Cloud Subscription,Qualification,143171.24,31,2026-08-01,Agent C
OPP01371,LEAD01769,CUST01737,Laptop,Proposal,189667.34,51,2025-01-31,Agent A
OPP01372,LEAD01224,CUST01651,Analytics Suite,Qualification,222182.32,46,2025-06-20,Agent B
OPP01373,LEAD01512,CUST00854,CRM License,Negotiation,49135.59,75,2025-04-23,Agent E
OPP01374,LEAD01813,CUST01175,AI Platform,Negotiation,257266.0,22,2025-09-04,Agent B
OPP01375,LEAD01953,CUST00354,Laptop,Lost,151926.81,28,2026-06-27,Agent C
OPP01376,LEAD01122,CUST01184,AI Platform,Lost,281249.76,23,2025-09-01,Agent B
OPP01377,LEAD00034,CUST00391,Cloud Subscription,Negotiation,287107.29,27,2025-07-08,Agent B
OPP01378,LEAD00692,CUST01591,Cloud Subscription,Qualification,18907.88,48,2025-02-20,Agent A
OPP01379,LEAD01240,CUST01572,Cloud Subscription,Proposal,121499.48,61,2025-08-23,Agent E
OPP01380,LEAD00220,CUST00103,Analytics Suite,Prospecting,162604.79,87,2025-05-17,Agent B
OPP01381,LEAD00233,CUST01872,Laptop,Proposal,166482.69,45,2025-04-23,Agent D
OPP01382,LEAD00790,CUST01593,AI Platform,Proposal,248494.08,44,2025-03-21,Agent D
OPP01383,LEAD01821,CUST00757,Cloud Subscription,Qualification,50920.16,20,2026-01-12,Agent A
OPP01384,LEAD00644,CUST00903,CRM License,Lost,190519.98,14,2026-02-27,Agent C
OPP01385,LEAD01871,CUST00158,CRM License,Negotiation,283353.13,78,2026-03-18,Agent C
OPP01386,LEAD01606,CUST01873,Laptop,Prospecting,299040.45,65,2025-02-01,Agent B
OPP01387,LEAD00607,CUST00202,Support Package,Prospecting,12924.81,56,2026-07-04,Agent E
OPP01388,LEAD00463,CUST01845,Analytics Suite,Proposal,292044.51,47,2025-10-30,Agent D
OPP01389,LEAD01656,CUST01309,AI Platform,Lost,45440.91,54,2025-12-01,Agent A
OPP01390,LEAD01513,CUST01838,AI Platform,Proposal,165715.66,86,2026-06-07,Agent E
OPP01391,LEAD01261,CUST00742,Cloud Subscription,Won,81447.24,23,2025-06-14,Agent E
OPP01392,LEAD01957,CUST01792,CRM License,Negotiation,185853.4,52,2025-10-28,Agent C
OPP01393,LEAD00201,CUST00853,Laptop,Proposal,20737.71,28,2025-02-12,Agent B
OPP01394,LEAD00772,CUST00701,Analytics Suite,Won,79116.48,15,2025-10-21,Agent C
OPP01395,LEAD01206,CUST00675,Analytics Suite,Qualification,97166.93,71,2025-06-08,Agent B
OPP01396,LEAD00144,CUST01904,AI Platform,Negotiation,275526.08,72,2025-04-19,Agent B
OPP01397,LEAD01953,CUST00932,Support Package,Lost,179252.57,86,2026-01-04,Agent A
OPP01398,LEAD01144,CUST00958,Support Package,Proposal,215380.82,7,2025-03-19,Agent C
OPP01399,LEAD00617,CUST01288,CRM License,Prospecting,206044.4,22,2026-08-04,Agent B
OPP01400,LEAD00479,CUST01112,Laptop,Negotiation,123763.62,60,2025-05-19,Agent E
OPP01401,LEAD00003,CUST01083,Cloud Subscription,Negotiation,14066.11,82,2025-02-17,Agent E
OPP01402,LEAD01186,CUST00759,Support Package,Proposal,41036.02,95,2025-09-24,Agent B
OPP01403,LEAD01954,CUST00329,CRM License,Proposal,143054.46,80,2025-08-20,Agent B
OPP01404,LEAD00073,CUST01990,CRM License,Proposal,282975.49,91,2026-01-28,Agent D
OPP01405,LEAD00828,CUST00983,Laptop,Proposal,82139.76,83,2026-02-02,Agent A
OPP01406,LEAD01325,CUST01945,Support Package,Won,212512.43,35,2025-12-19,Agent D
OPP01407,LEAD00862,CUST00922,CRM License,Won,249712.79,60,2025-12-09,Agent E
OPP01408,LEAD01302,CUST01199,Cloud Subscription,Negotiation,272967.73,65,2026-04-09,Agent E
OPP01409,LEAD01426,CUST01092,Analytics Suite,Qualification,95111.06,38,2026-01-24,Agent E
OPP01410,LEAD01932,CUST01932,Support Package,Qualification,280072.12,90,2025-03-25,Agent B
OPP01411,LEAD01209,CUST00222,Analytics Suite,Qualification,186314.86,79,2025-10-04,Agent C
OPP01412,LEAD01420,CUST01036,Laptop,Proposal,157437.97,54,2026-02-14,Agent A
OPP01413,LEAD00604,CUST00308,Cloud Subscription,Prospecting,235733.86,51,2025-06-09,Agent B
OPP01414,LEAD00302,CUST01737,Cloud Subscription,Proposal,79226.66,81,2026-05-30,Agent A
OPP01415,LEAD00200,CUST01061,Laptop,Qualification,245648.27,26,2025-10-15,Agent D
OPP01416,LEAD00219,CUST01847,AI Platform,Qualification,198489.18,25,2025-07-11,Agent E
