lead_id,customer_id,lead_source,lead_date,lead_status,lead_score,sales_agent
LEAD01594,CUST01216,Referral,2026-02-27,Lost,23,Agent E
LEAD01595,CUST00354,Website,2025-12-31,Converted,4,Agent A
LEAD01596,CUST01377,Event,2025-03-03,Lost,47,Agent B
LEAD01597,CUST00114,Website,2025-11-05,Converted,31,Agent D
LEAD01598,CUST01463,Website,2026-02-28,New,8,Agent C
LEAD01599,CUST00519,Social Media,2025-04-28,Converted,61,Agent A
LEAD01600,CUST00449,Event,2026-04-15,Converted,38,Agent B
LEAD01601,CUST00393,Event,2026-05-18,Lost,97,Agent D
LEAD01602,CUST01738,Event,2025-11-18,New,42,Agent E
LEAD01603,CUST01005,Website,2026-07-29,Contacted,10,Agent E
LEAD01604,CUST01381,Referral,2026-05-27,Qualified,71,Agent A
LEAD01605,CUST00408,Social Media,2025-10-06,Contacted,71,Agent B
LEAD01606,CUST00114,Referral,2026-06-12,New,93,Agent C
LEAD01607,CUST00077,Event,2026-07-11,Qualified,70,Agent E
LEAD01608,CUST00882,Referral,2025-03-06,Converted,37,Agent A
LEAD01609,CUST00653,Event,2026-08-18,Lost,67,Agent D
LEAD01610,CUST01536,Advertisement,2025-01-03,Converted,80,Agent D
LEAD01611,CUST01577,Event,2025-10-17,Lost,52,Agent D
LEAD01612,CUST00622,Social Media,2026-07-14,New,80,Agent A
LEAD01613,CUST00868,Social Media,2026-03-08,Lost,97,Agent A
LEAD01614,CUST00764,Event,2025-06-08,Converted,76,Agent A
LEAD01615,CUST01351,Email,2026-01-19,Converted,51,Agent C
LEAD01616,CUST01260,Referral,2025-05-08,Contacted,50,Agent D
LEAD01617,CUST01303,Website,2025-05-22,Converted,84,Agent E
LEAD01618,CUST00111,Email,2026-06-28,Contacted,88,Agent B
LEAD01619,CUST00676,Event,2025-01-29,Lost,27,Agent A
LEAD01620,CUST01934,Website,2026-07-28,Converted,1,Agent B
LEAD01621,CUST00684,Event,2025-09-28,New,81,Agent B
LEAD01622,CUST00349,Website,2025-02-08,Lost,24,Agent E
LEAD01623,CUST00400,Event,2026-04-15,Qualified,100,Agent D
LEAD01624,CUST00054,Email,2025-01-29,Contacted,4,Agent A
LEAD01625,CUST01562,Website,2025-07-13,Lost,92,Agent A
LEAD01626,CUST00011,Email,2025-05-24,Contacted,68,Agent A
LEAD01627,CUST01193,Website,2026-04-13,Qualified,31,Agent B
LEAD01628,CUST00800,Referral,2025-08-25,Contacted,4,Agent B
LEAD01629,CUST00190,Email,2026-01-26,Contacted,85,Agent E
LEAD01630,CUST01769,Social Media,2025-02-13,New,12,Agent B
LEAD01631,CUST01484,Advertisement,2026-02-19,Contacted,10,Agent A
LEAD01632,CUST01640,Advertisement,2026-02-28,Converted,80,Agent B
LEAD01633,CUST01874,Advertisement,2025-06-20,Converted,68,Agent C
LEAD01634,CUST01825,Website,2026-06-10,New,13,Agent E
LEAD01635,CUST01402,Referral,2025-10-08,Converted,35,Agent E
LEAD01636,CUST01068,Referral,2026-02-02,Converted,67,Agent D
LEAD01637,CUST01394,Event,2025-04-19,Qualified,66,Agent D
LEAD01638,CUST00898,Social Media,2026-07-10,Lost,37,Agent B
LEAD01639,CUST00363,Email,2025-05-27,Contacted,42,Agent A
LEAD01640,CUST00772,Referral,2026-01-09,New,8,Agent D
LEAD01641,CUST00934,Referral,2025-02-23,Qualified,1,Agent E
LEAD01642,CUST00093,Event,2025-01-27,New,97,Agent E
LEAD01643,CUST01695,Event,2025-03-17,Lost,24,Agent A
LEAD01644,CUST01820,Email,2026-07-16,Contacted,93,Agent C
LEAD01645,CUST00840,Referral,2025-05-06,New,5,Agent A
LEAD01646,CUST00993,Event,2026-06-09,Qualified,99,Agent C
LEAD01647,CUST01682,Advertisement,2025-12-12,Qualified,43,Agent E
LEAD01648,CUST00911,Event,2025-02-22,Lost,81,Agent D
LEAD01649,CUST01377,Advertisement,2025-09-20,Qualified,85,Agent B
LEAD01650,CUST01031,Social Media,2025-10-13,Converted,36,Agent A
LEAD01651,CUST00543,Website,2025-06-09,Lost,74,Agent E
LEAD01652,CUST01589,Email,2025-12-27,Contacted,34,Agent A
LEAD01653,CUST00386,Social Media,2026-05-29,Qualified,79,Agent B
LEAD01654,CUST00449,Website,2026-06-11,New,96,Agent D
LEAD01655,CUST01383,Website,2025-11-09,Converted,81,Agent A
LEAD01656,CUST01420,Referral,2026-06-17,Contacted,73,Agent B
LEAD01657,CUST01909,Referral,2026-07-05,Lost,38,Agent B
LEAD01658,CUST01422,Email,2025-02-22,Contacted,11,Agent E
LEAD01659,CUST00050,Event,2026-01-14,New,51,Agent A
LEAD01660,CUST01700,Referral,2026-04-06,Lost,13,Agent D
LEAD01661,CUST00828,Website,2025-01-10,Converted,51,Agent D
LEAD01662,CUST00018,Website,2025-12-26,Converted,87,Agent B
LEAD01663,CUST01159,Advertisement,2026-06-29,New,12,Agent D
LEAD01664,CUST00341,Social Media,2025-06-09,Qualified,91,Agent A
LEAD01665,CUST00832,Website,2026-05-27,New,60,Agent A
LEAD01666,CUST00943,Email,2026-07-11,New,5,Agent E
LEAD01667,CUST00149,Advertisement,2026-01-14,Converted,73,Agent B
LEAD01668,CUST01702,Website,2026-01-11,Contacted,1,Agent B
LEAD01669,CUST01021,Advertisement,2025-11-15,Lost,62,Agent C
LEAD01670,CUST01931,Email,2025-09-01,New,51,Agent C
LEAD01671,CUST00930,Referral,2025-09-27,Qualified,75,Agent D
LEAD01672,CUST01190,Email,2025-11-08,New,38,Agent D
LEAD01673,CUST01625,Social Media,2025-10-15,New,12,Agent D
LEAD01674,CUST00425,Event,2026-05-08,New,39,Agent C
LEAD01675,CUST01818,Website,2026-04-04,New,77,Agent B
LEAD01676,CUST00370,Referral,2025-07-27,New,96,Agent E
LEAD01677,CUST01992,Email,2025-11-02,Contacted,21,Agent A
LEAD01678,CUST01279,Email,2025-05-09,New,36,Agent E
LEAD01679,CUST01038,Website,2025-04-15,Qualified,88,Agent B
LEAD01680,CUST00421,Referral,2025-08-08,Contacted,32,Agent A
LEAD01681,CUST01139,Event,2025-02-04,Contacted,25,Agent D
LEAD01682,CUST01107,Advertisement,2026-05-25,Contacted,84,Agent E
LEAD01683,CUST01968,Email,2025-03-17,Contacted,50,Agent A
LEAD01684,CUST01670,Email,2025-07-14,Qualified,59,Agent D
LEAD01685,CUST00966,Social Media,2025-05-30,Converted,49,Agent C
LEAD01686,CUST00780,Website,2025-05-04,Converted,61,Agent E
LEAD01687,CUST00775,Email,2025-08-08,Qualified,27,Agent C
LEAD01688,CUST00757,Email,2026-03-05,Lost,74,Agent E
LEAD01689,CUST00028,Social Media,2026-06-16,Lost,37,Agent B
LEAD01690,CUST00073,Event,2025-04-23,Converted,53,Agent A
LEAD01691,CUST01503,Referral,2025-05-23,Converted,19,Agent E
LEAD01692,CUST00509,Social Media,2025-10-07,Lost,2,Agent C
LEAD01693,CUST00823,Referral,2025-07-10,Contacted,58,Agent C
LEAD01694,CUST01397,Social Media,2026-04-22,Lost,14,Agent C
LEAD01695,CUST01216,Website,2025-05-13,Qualified,92,Agent C
LEAD01696,CUST00721,Event,2025-08-28,Lost,96,Agent D
LEAD01697,CUST01505,Referral,2025-11-22,Qualified,32,Agent B
LEAD01698,CUST00317,Email,2025-08-16,Converted,29,Agent C
LEAD01699,CUST00946,Event,2026-01-03,Contacted,51,Agent B
LEAD01700,CUST00212,Advertisement,2026-04-22,Qualified,21,Agent C
LEAD01701,CUST01064,Referral,2025-11-14,New,87,Agent A
LEAD01702,CUST00191,Referral,2025-09-30,Lost,11,Agent C
LEAD01703,CUST01884,Referral,2026-07-22,New,46,Agent B
LEAD01704,CUST01319,Event,2026-08-09,Converted,19,Agent B
LEAD01705,CUST00491,Website,2026-08-17,Converted,84,Agent C
LEAD01706,CUST01226,Email,2025-01-10,Converted,15,Agent D
LEAD01707,CUST00700,Email,2026-05-15,Lost,45,Agent B
LEAD01708,CUST01038,Email,2026-06-20,Qualified,84,Agent E
LEAD01709,CUST00335,Website,2026-04-25,Qualified,45,Agent D
LEAD01710,CUST01001,Social Media,2026-03-23,Qualified,19,Agent A
LEAD01711,CUST00214,Event,2025-08-07,Contacted,16,Agent D
LEAD01712,CUST00307,Social Media,2026-03-09,Contacted,61,Agent C
LEAD01713,CUST01169,Social Media,2025-12-12,Converted,13,Agent D
LEAD01714,CUST01002,Email,2026-05-11,Qualified,36,Agent A
LEAD01715,CUST00588,Advertisement,2025-07-29,Lost,62,Agent A
LEAD01716,CUST00120,Referral,2026-03-19,Contacted,38,Agent C
LEAD01717,CUST00848,Referral,2026-04-13,Contacted,83,Agent D
LEAD01718,CUST01852,Referral,2026-05-12,New,69,Agent A
LEAD01719,CUST01417,Social Media,2025-04-13,Qualified,14,Agent A
LEAD01720,CUST00117,Event,2026-05-30,New,82,Agent B
LEAD01721,CUST01876,Email,2025-05-10,Qualified,92,Agent B
LEAD01722,CUST00848,Referral,2026-07-13,New,21,Agent C
LEAD01723,CUST01152,Referral,2025-01-24,Converted,36,Agent A
LEAD01724,CUST00002,Website,2025-05-14,Qualified,40,Agent A
LEAD01725,CUST00621,Website,2025-12-29,Qualified,43,Agent E
LEAD01726,CUST01573,Website,2025-11-20,Contacted,47,Agent A
LEAD01727,CUST00662,Referral,2026-02-15,Qualified,90,Agent E
LEAD01728,CUST00333,Email,2025-08-29,Converted,66,Agent E
LEAD01729,CUST00182,Email,2025-01-03,Contacted,90,Agent A
LEAD01730,CUST01850,Advertisement,2026-01-04,New,36,Agent B
LEAD01731,CUST01626,Event,2025-11-01,Lost,53,Agent A
LEAD01732,CUST00088,Social Media,2025-10-31,Lost,11,Agent D
LEAD01733,CUST01851,Advertisement,2025-08-13,Lost,28,Agent C
LEAD01734,CUST01642,Website,2026-06-15,Converted,59,Agent B
LEAD01735,CUST00720,Event,2026-04-18,Contacted,18,Agent E
LEAD01736,CUST01314,Email,2025-04-19,Lost,97,Agent C
LEAD01737,CUST00516,Event,2025-01-24,Qualified,28,Agent A
LEAD01738,CUST00500,Referral,2025-04-19,New,17,Agent D
LEAD01739,CUST01430,Event,2025-01-29,Contacted,79,Agent D
LEAD01740,CUST00405,Advertisement,2026-02-27,Contacted,10,Agent C
LEAD01741,CUST00711,Referral,2026-01-05,Lost,33,Agent C
LEAD01742,CUST00716,Event,2025-10-03,New,20,Agent B
LEAD01743,CUST00301,Website,2025-12-19,Qualified,70,Agent D
LEAD01744,CUST01657,Referral,2026-04-27,New,85,Agent B
LEAD01745,CUST01348,Email,2026-05-11,Contacted,20,Agent C
LEAD01746,CUST01724,Social Media,2025-09-16,Lost,42,Agent A
LEAD01747,CUST01048,Referral,2025-12-19,Lost,48,Agent D
LEAD01748,CUST00351,Social Media,2025-12-10,New,70,Agent D
LEAD01749,CUST00560,Website,2026-07-20,Converted,36,Agent D
LEAD01750,CUST00707,Email,2026-03-30,Contacted,53,Agent C
LEAD01751,CUST01884,Advertisement,2025-07-07,Converted,51,Agent C
LEAD01752,CUST00475,Website,2026-06-13,Qualified,2,Agent A
LEAD01753,CUST01387,Referral,2025-08-26,Converted,57,Agent C
LEAD01754,CUST00246,Advertisement,2026-03-28,Qualified,57,Agent D
LEAD01755,CUST01912,Advertisement,2026-08-06,Lost,100,Agent A
LEAD01756,CUST01293,Email,2026-04-28,New,52,Agent B
LEAD01757,CUST00862,Email,2025-03-06,Lost,90,Agent E
LEAD01758,CUST00692,Advertisement,2025-05-03,Converted,35,Agent A
LEAD01759,CUST00710,Social Media,2026-04-20,Converted,70,Agent E
LEAD01760,CUST00451,Advertisement,2025-03-15,New,91,Agent A
LEAD01761,CUST01200,Advertisement,2025-01-07,New,16,Agent A
LEAD01762,CUST01732,Referral,2025-06-03,Contacted,57,Agent E
LEAD01763,CUST00483,Website,2025-10-17,Contacted,92,Agent E
LEAD01764,CUST01497,Event,2025-03-18,New,56,Agent A
LEAD01765,CUST01133,Email,2025-04-02,Converted,90,Agent B
LEAD01766,CUST01548,Advertisement,2025-07-21,Qualified,42,Agent C
LEAD01767,CUST01540,Website,2025-12-23,Lost,89,Agent D
LEAD01768,CUST00079,Social Media,2025-11-21,Qualified,63,Agent B
LEAD01769,CUST00043,Email,2026-04-21,Qualified,48,Agent E
LEAD01770,CUST01831,Website,2026-08-08,Qualified,22,Agent E
LEAD01771,CUST00311,Email,2025-01-20,Contacted,18,Agent A
LEAD01772,CUST01150,Referral,2026-02-15,Converted,29,Agent B
LEAD01773,CUST01507,Website,2025-04-08,New,76,Agent E
LEAD01774,CUST01008,Referral,2025-08-03,New,47,Agent B
LEAD01775,CUST00013,Email,2025-07-24,Lost,39,Agent D
LEAD01776,CUST00022,Advertisement,2026-02-22,Qualified,47,Agent D
LEAD01777,CUST01340,Website,2025-06-02,New,35,Agent D
LEAD01778,CUST01796,Social Media,2026-06-18,Qualified,81,Agent E
LEAD01779,CUST00687,Referral,2025-08-17,Contacted,40,Agent D
LEAD01780,CUST01088,Email,2026-05-01,New,48,Agent B
LEAD01781,CUST01868,Email,2026-07-22,Lost,56,Agent C
LEAD01782,CUST01651,Advertisement,2025-11-01,Qualified,65,Agent C
LEAD01783,CUST01082,Social Media,2025-03-02,Lost,34,Agent E
LEAD01784,CUST01312,Referral,2026-02-23,Qualified,8,Agent E
LEAD01785,CUST01923,Referral,2025-09-10,Contacted,69,Agent A
LEAD01786,CUST01594,Email,2025-07-21,New,57,Agent B
LEAD01787,CUST00832,Social Media,2025-09-30,Contacted,65,Agent D
LEAD01788,CUST01386,Website,2025-06-28,New,55,Agent E
LEAD01789,CUST00658,Advertisement,2025-06-17,Converted,51,Agent B
LEAD01790,CUST01842,Website,2026-08-13,Contacted,95,Agent E
LEAD01791,CUST00188,Advertisement,2025-06-15,Qualified,6,Agent B
LEAD01792,CUST00451,Website,2025-10-01,Qualified,10,Agent C
LEAD01793,CUST00693,Event,2026-03-02,Converted,94,Agent C
LEAD01794,CUST00405,Referral,2025-05-12,Lost,89,Agent C
LEAD01795,CUST01191,Email,2026-01-04,Contacted,42,Agent C
LEAD01796,CUST01426,Social Media,2026-06-18,Contacted,55,Agent B
LEAD01797,CUST01781,Social Media,2026-04-30,Contacted,45,Agent D
LEAD01798,CUST01003,Social Media,2025-01-18,Lost,100,Agent D
LEAD01799,CUST01243,Advertisement,2025-08-30,Lost,46,Agent A
LEAD01800,CUST01199,Referral,2025-01-01,New,76,Agent E
LEAD01801,CUST00007,Referral,2025-12-28,Qualified,37,Agent C
LEAD01802,CUST01418,Website,2025-07-13,Lost,39,Agent C
LEAD01803,CUST00047,Email,2026-06-17,New,68,Agent B
LEAD01804,CUST01095,Email,2025-04-15,Lost,40,Agent A
LEAD01805,CUST02000,Event,2026-05-23,Lost,2,Agent A
LEAD01806,CUST01576,Website,2025-07-24,Converted,18,Agent D
LEAD01807,CUST01013,Email,2026-07-03,Lost,88,Agent C
LEAD01808,CUST00638,Email,2025-04-29,Converted,37,Agent B
LEAD01809,CUST01675,Advertisement,2025-06-10,Converted,11,Agent A
LEAD01810,CUST01718,Advertisement,2025-07-29,Contacted,94,Agent A
LEAD01811,CUST00737,Referral,2026-08-11,Qualified,100,Agent D
LEAD01812,CUST00216,Email,2026-03-14,Lost,50,Agent E
LEAD01813,CUST01165,Social Media,2026-05-02,Converted,63,Agent B
LEAD01814,CUST01269,Event,2025-11-26,Qualified,76,Agent C
LEAD01815,CUST01869,Referral,2026-04-19,New,7,Agent C
LEAD01816,CUST01781,Event,2026-01-09,New,30,Agent D
LEAD01817,CUST00459,Advertisement,2026-02-02,Converted,57,Agent B
LEAD01818,CUST00506,Event,2026-05-14,Converted,55,Agent A
LEAD01819,CUST01994,Advertisement,2026-08-10,Lost,34,Agent E
LEAD01820,CUST00654,Advertisement,2025-12-10,New,1,Agent C
LEAD01821,CUST00917,Website,2025-09-21,Contacted,96,Agent A
LEAD01822,CUST00611,Advertisement,2026-01-25,Converted,62,Agent E
LEAD01823,CUST00787,Email,2026-03-18,New,76,Agent A
LEAD01824,CUST01129,Social Media,2026-08-11,Qualified,44,Agent E
LEAD01825,CUST00585,Event,2026-02-21,Converted,51,Agent C
LEAD01826,CUST00826,Event,2026-07-23,New,45,Agent D
LEAD01827,CUST00706,Email,2026-03-13,Qualified,43,Agent B
LEAD01828,CUST00216,Email,2026-07-22,Qualified,68,Agent D
LEAD01829,CUST01574,Website,2026-03-24,Lost,100,Agent B
LEAD01830,CUST01783,Website,2026-06-12,Contacted,78,Agent D
LEAD01831,CUST00985,Referral,2025-04-24,Converted,67,Agent D
LEAD01832,CUST00410,Event,2026-08-15,New,2,Agent D
LEAD01833,CUST01287,Advertisement,2025-07-28,Qualified,52,Agent C
LEAD01834,CUST01069,Event,2026-04-21,Converted,96,Agent A
LEAD01835,CUST01103,Website,2025-08-22,Contacted,40,Agent A
LEAD01836,CUST01190,Email,2025-09-30,New,55,Agent C
LEAD01837,CUST01436,Social Media,2026-03-22,Qualified,33,Agent E
LEAD01838,CUST00082,Social Media,2025-11-19,Converted,20,Agent A
LEAD01839,CUST00199,Email,2026-03-03,Qualified,71,Agent A
LEAD01840,CUST00192,Referral,2025-02-17,Contacted,32,Agent C
LEAD01841,CUST00310,Event,2026-05-12,New,59,Agent A
LEAD01842,CUST01944,Referral,2025-09-01,New,60,Agent A
LEAD01843,CUST01461,Social Media,2026-04-15,New,85,Agent B
LEAD01844,CUST01330,Event,2025-06-20,Lost,94,Agent D
LEAD01845,CUST01398,Event,2025-12-22,New,56,Agent D
LEAD01846,CUST00068,Advertisement,2025-12-17,Lost,6,Agent C
LEAD01847,CUST00427,Referral,2025-03-25,New,59,Agent E
LEAD01848,CUST01589,Advertisement,2025-10-10,Contacted,89,Agent A
LEAD01849,CUST00926,Email,2026-01-14,Contacted,48,Agent D
LEAD01850,CUST01018,Social Media,2026-05-14,Qualified,57,Agent C
LEAD01851,CUST01501,Website,2026-06-13,Converted,77,Agent E
LEAD01852,CUST00151,Referral,2025-08-18,Qualified,44,Agent A
LEAD01853,CUST01598,Event,2026-01-19,Lost,42,Agent D
LEAD01854,CUST01362,Email,2025-04-15,Lost,49,Agent D
LEAD01855,CUST00808,Event,2026-06-18,Lost,86,Agent A
LEAD01856,CUST00999,Email,2026-06-02,Lost,49,Agent E
LEAD01857,CUST00149,Website,2026-08-19,Lost,33,Agent D
LEAD01858,CUST00410,Event,2025-10-17,New,60,Agent C
LEAD01859,CUST00493,Advertisement,2025-08-03,Contacted,70,Agent C
LEAD01860,CUST01756,Social Media,2026-03-28,Converted,92,Agent D
LEAD01861,CUST00226,Advertisement,2026-03-08,Lost,90,Agent B
LEAD01862,CUST00583,Website,2025-05-07,Lost,79,Agent D
LEAD01863,CUST00264,Advertisement,2025-11-18,Contacted,77,Agent A
LEAD01864,CUST00570,Email,2026-01-19,Qualified,45,Agent D
LEAD01865,CUST00022,Event,2025-09-29,New,35,Agent E
LEAD01866,CUST00546,Event,2025-08-10,Lost,57,Agent D
LEAD01867,CUST01448,Advertisement,2025-05-23,Contacted,71,Agent C
LEAD01868,CUST01535,Social Media,2025-09-03,Qualified,52,Agent C
LEAD01869,CUST00759,Website,2025-05-27,Converted,21,Agent D
LEAD01870,CUST01413,Advertisement,2025-06-29,Lost,2,Agent B
LEAD01871,CUST01238,Website,2025-04-21,New,6,Agent C
LEAD01872,CUST01807,Event,2025-08-13,New,43,Agent D
LEAD01873,CUST01610,Referral,2026-01-12,New,80,Agent A
LEAD01874,CUST00459,Advertisement,2025-08-14,New,79,Agent B
LEAD01875,CUST01178,Advertisement,2025-03-26,Lost,81,Agent D
LEAD01876,CUST01573,Social Media,2026-04-23,Contacted,71,Agent A
LEAD01877,CUST00612,Event,2025-09-15,New,3,Agent A
LEAD01878,CUST01147,Social Media,2025-12-14,Lost,89,Agent B
LEAD01879,CUST00801,Social Media,2025-11-08,Lost,95,Agent E
LEAD01880,CUST00618,Advertisement,2025-10-29,New,85,Agent D
LEAD01881,CUST00399,Referral,2025-09-19,Converted,45,Agent A
LEAD01882,CUST00071,Advertisement,2026-03-27,Converted,22,Agent D
LEAD01883,CUST01500,Event,2026-05-25,Lost,91,Agent C
LEAD01884,CUST01638,Advertisement,2026-06-23,Lost,19,Agent A
LEAD01885,CUST01304,Event,2025-09-22,Qualified,79,Agent C
LEAD01886,CUST00483,Email,2025-07-23,New,97,Agent D
LEAD01887,CUST00038,Social Media,2025-02-19,Lost,91,Agent A
LEAD01888,CUST01264,Social Media,2025-09-21,Converted,53,Agent D
LEAD01889,CUST00400,Referral,2026-08-15,New,84,Agent B
LEAD01890,CUST01098,Referral,2025-06-05,Lost,84,Agent E
LEAD01891,CUST01941,Website,2026-05-19,Converted,98,Agent C
LEAD01892,CUST00009,Social Media,2026-03-27,Converted,37,Agent D
LEAD01893,CUST01155,Advertisement,2026-01-29,Lost,63,Agent B
LEAD01894,CUST01989,Advertisement,2025-12-03,Qualified,82,Agent E
LEAD01895,CUST00669,Email,2026-03-27,Lost,23,Agent D
LEAD01896,CUST01629,Social Media,2025-02-28,Lost,23,Agent C
LEAD01897,CUST01657,Event,2025-03-18,New,39,Agent B
LEAD01898,CUST00973,Email,2025-04-27,Converted,37,Agent A
LEAD01899,CUST00614,Website,2026-04-02,Converted,76,Agent E
LEAD01900,CUST01361,Advertisement,2025-09-15,Contacted,94,Agent C
LEAD01901,CUST01239,Advertisement,2025-05-04,Converted,16,Agent B
LEAD01902,CUST00954,Advertisement,2025-01-27,Qualified,33,Agent D
LEAD01903,CUST00386,Website,2025-10-19,Qualified,93,Agent B
LEAD01904,CUST01490,Advertisement,2025-08-26,Converted,60,Agent A
LEAD01905,CUST00423,Event,2025-04-17,Contacted,21,Agent D
LEAD01906,CUST00269,Event,2025-01-14,Lost,61,Agent E
LEAD01907,CUST00135,Referral,2026-03-26,Contacted,88,Agent D
LEAD01908,CUST00893,Social Media,2026-04-10,Qualified,38,Agent A
LEAD01909,CUST00241,Social Media,2025-05-27,Contacted,49,Agent E
LEAD01910,CUST00672,Advertisement,2025-10-22,Converted,62,Agent B
LEAD01911,CUST00484,Social Media,2025-05-31,New,85,Agent A
LEAD01912,CUST00920,Referral,2025-09-01,Contacted,57,Agent D
LEAD01913,CUST01556,Advertisement,2025-03-07,Contacted,96,Agent C
LEAD01914,CUST00901,Referral,2026-07-18,Converted,76,Agent E
LEAD01915,CUST01115,Advertisement,2026-03-06,New,43,Agent C
LEAD01916,CUST00287,Advertisement,2026-06-22,Lost,49,Agent D
LEAD01917,CUST00227,Referral,2025-06-26,Lost,70,Agent B
LEAD01918,CUST01953,Email,2026-06-05,Lost,8,Agent C
LEAD01919,CUST01240,Email,2025-11-05,Qualified,23,Agent C
LEAD01920,CUST00031,Event,2025-04-29,Contacted,24,Agent A
LEAD01921,CUST01131,Email,2025-07-18,Lost,81,Agent E
LEAD01922,CUST00021,Website,2026-04-29,Contacted,83,Agent B
LEAD01923,CUST00155,Event,2026-04-07,Qualified,82,Agent C
LEAD01924,CUST00747,Event,2026-03-06,Lost,11,Agent A
LEAD01925,CUST01313,Event,2025-05-15,Lost,30,Agent C
LEAD01926,CUST01241,Advertisement,2026-01-22,Qualified,32,Agent A
LEAD01927,CUST01582,Email,2026-07-15,Converted,3,Agent A
LEAD01928,CUST00360,Event,2025-01-30,New,26,Agent E
LEAD01929,CUST00384,Social Media,2025-07-11,Converted,44,Agent E
LEAD01930,CUST01067,Social Media,2025-02-17,Converted,89,Agent E
LEAD01931,CUST01738,Website,2025-03-03,Qualified,18,Agent D
LEAD01932,CUST01446,Event,2026-08-18,Converted,87,Agent A
LEAD01933,CUST01339,Referral,2025-05-24,Qualified,82,Agent C
LEAD01934,CUST00189,Advertisement,2025-04-17,Converted,16,Agent E
LEAD01935,CUST01757,Email,2025-02-14,Contacted,27,Agent B
LEAD01936,CUST01969,Advertisement,2026-08-08,Converted,46,Agent C
LEAD01937,CUST01165,Advertisement,2025-10-07,New,95,Agent A
LEAD01938,CUST00674,Social Media,2026-04-17,Qualified,79,Agent B
LEAD01939,CUST01326,Social Media,2025-05-30,Qualified,98,Agent E
LEAD01940,CUST01285,Event,2026-01-17,Qualified,32,Agent A
LEAD01941,CUST01859,Social Media,2026-06-13,Converted,91,Agent C
LEAD01942,CUST00222,Referral,2026-02-04,New,96,Agent B
LEAD01943,CUST01031,Email,2025-11-05,Lost,60,Agent D
LEAD01944,CUST01419,Social Media,2025-05-06,Qualified,16,Agent A
LEAD01945,CUST00699,Advertisement,2025-05-20,Qualified,27,Agent C
LEAD01946,CUST01681,Referral,2025-12-22,Lost,13,Agent B
LEAD01947,CUST00130,Social Media,2025-09-26,Contacted,81,Agent E
LEAD01948,CUST00211,Event,2025-01-28,Converted,32,Agent C
LEAD01949,CUST01582,Advertisement,2025-04-27,Contacted,71,Agent C
LEAD01950,CUST00252,Event,2025-09-15,Converted,27,Agent E
LEAD01951,CUST00838,Website,2025-04-17,Lost,98,Agent E
LEAD01952,CUST00563,Social Media,2025-11-27,Lost,78,Agent C
LEAD01953,CUST01377,Advertisement,2025-06-29,Contacted,38,Agent E
LEAD01954,CUST00024,Referral,2025-06-23,Qualified,48,Agent C
LEAD01955,CUST00714,Social Media,2025-03-06,Converted,6,Agent E
LEAD01956,CUST01973,Website,2025-10-27,Contacted,14,Agent D
LEAD01957,CUST00738,Email,2025-04-23,Qualified,100,Agent B
LEAD01958,CUST01197,Website,2026-01-11,Qualified,82,Agent E
LEAD01959,CUST01977,Social Media,2026-07-14,Contacted,84,Agent A
LEAD01960,CUST01216,Email,2026-06-28,Contacted,65,Agent D
LEAD01961,CUST01510,Advertisement,2026-02-02,Lost,23,Agent E
LEAD01962,CUST01918,Referral,2026-04-27,Contacted,11,Agent C
LEAD01963,CUST01235,Referral,2026-07-03,New,73,Agent E
LEAD01964,CUST01665,Website,2026-02-11,Contacted,34,Agent D
LEAD01965,CUST01017,Social Media,2025-06-03,New,1,Agent D
LEAD01966,CUST01629,Advertisement,2025-10-26,New,3,Agent A
LEAD01967,CUST01284,Referral,2026-05-26,Lost,56,Agent D
LEAD01968,CUST00680,Referral,2026-02-03,Qualified,85,Agent A
LEAD01969,CUST01117,Social Media,2025-08-04,Qualified,37,Agent B
LEAD01970,CUST00670,Advertisement,2025-04-11,Qualified,100,Agent B
LEAD01971,CUST00795,Event,2025-03-27,Converted,39,Agent C
LEAD01972,CUST00584,Event,2025-08-13,New,74,Agent D
LEAD01973,CUST00983,Email,2026-04-25,Lost,25,Agent E
LEAD01974,CUST00694,Email,2025-11-26,Converted,61,Agent D
LEAD01975,CUST01253,Event,2025-02-05,Converted,28,Agent A
LEAD01976,CUST00740,Event,2026-07-02,Lost,78,Agent E
LEAD01977,CUST00983,Event,2025-08-30,Lost,46,Agent D
LEAD01978,CUST00281,Referral,2025-08-21,New,5,Agent E
LEAD01979,CUST00774,Social Media,2026-05-04,Converted,25,Agent B
LEAD01980,CUST00712,Advertisement,2025-08-13,Contacted,36,Agent C
LEAD01981,CUST01923,Website,2026-01-03,New,47,Agent E
LEAD01982,CUST00894,Email,2026-07-04,Lost,28,Agent B
LEAD01983,CUST00044,Event,2025-11-05,Lost,58,Agent B
LEAD01984,CUST00619,Social Media,2026-01-02,Qualified,97,Agent E
LEAD01985,CUST01459,Website,2025-07-30,Contacted,72,Agent D
LEAD01986,CUST00331,Email,2026-06-15,Converted,32,Agent D
LEAD01987,CUST00326,Website,2025-02-14,Contacted,68,Agent B
LEAD01988,CUST00747,Event,2025-06-14,Lost,97,Agent C
LEAD01989,CUST00714,Website,2026-08-14,New,25,Agent E
LEAD01990,CUST00962,Advertisement,2025-10-16,Converted,24,Agent A
LEAD01991,CUST00069,Referral,2025-04-15,New,4,Agent A
LEAD01992,CUST01442,Email,2025-09-04,Converted,85,Agent E
