interaction_id,customer_id,agent_id,interaction_datetime,channel,call_reason,duration_minutes,outcome,satisfaction_score
CALL01178,CUST00574,AG005,2025-02-09 08:50:21,Chat,Product Query,51,Resolved,5
CALL01179,CUST02000,AG010,2025-05-21 18:04:31,Email,Product Query,41,No Response,4
CALL01180,CUST01534,AG010,2026-02-07 19:55:29,Phone,Billing,25,Escalated,3
CALL01181,CUST01884,AG010,2026-03-25 08:32:02,Phone,Billing,24,No Response,3
CALL01182,CUST01761,AG008,2025-12-26 11:37:19,Chat,Technical Support,47,Escalated,2
CALL01183,CUST01336,AG001,2025-12-04 04:31:13,Phone,Product Query,44,Escalated,3
CALL01184,CUST01008,AG008,2025-10-03 17:38:28,Chat,Billing,59,Escalated,5
CALL01185,CUST00764,AG003,2026-05-15 00:16:35,Email,Product Query,47,Escalated,5
CALL01186,CUST00370,AG003,2025-08-11 18:09:52,Chat,Cancellation,24,Follow-up Required,4
CALL01187,CUST00082,AG008,2026-07-30 04:04:17,Chat,Billing,16,No Response,2
CALL01188,CUST00945,AG008,2026-05-31 04:06:45,Phone,Technical Support,43,Escalated,2
CALL01189,CUST01184,AG001,2026-07-08 15:04:56,Chat,Complaint,2,Escalated,1
CALL01190,CUST01143,AG010,2026-02-24 01:06:22,Phone,Technical Support,3,Follow-up Required,2
CALL01191,CUST00946,AG007,2025-07-25 11:24:17,Email,Technical Support,30,Resolved,2
CALL01192,CUST00720,AG009,2026-01-21 11:56:56,Email,Cancellation,55,Follow-up Required,5
CALL01193,CUST00816,AG010,2025-10-02 13:05:04,Chat,Product Query,20,No Response,5
CALL01194,CUST01539,AG006,2026-07-07 19:52:39,Email,Cancellation,43,Resolved,4
CALL01195,CUST01866,AG004,2026-06-25 16:22:11,Chat,Cancellation,7,No Response,5
CALL01196,CUST00543,AG001,2025-02-10 00:44:12,Chat,Billing,38,Resolved,3
CALL01197,CUST01300,AG008,2026-03-26 03:10:38,Chat,Cancellation,26,Follow-up Required,2
CALL01198,CUST01683,AG004,2026-03-23 11:02:06,Phone,Technical Support,7,Escalated,3
CALL01199,CUST00804,AG005,2025-12-31 08:52:38,Phone,Product Query,24,Resolved,3
CALL01200,CUST00876,AG007,2026-07-31 20:58:01,Email,Technical Support,59,Follow-up Required,2
CALL01201,CUST01106,AG005,2025-02-16 20:23:03,Chat,Billing,14,Resolved,3
CALL01202,CUST01174,AG002,2026-08-02 21:30:55,Phone,Product Query,55,Follow-up Required,5
CALL01203,CUST01839,AG009,2025-01-03 13:15:41,Email,Billing,20,No Response,5
CALL01204,CUST00113,AG005,2025-04-14 09:18:40,Phone,Product Query,19,Resolved,5
CALL01205,CUST01644,AG008,2026-01-20 20:22:45,Chat,Product Query,3,Follow-up Required,4
CALL01206,CUST00421,AG008,2026-04-28 15:56:46,Chat,Cancellation,4,Resolved,4
CALL01207,CUST00733,AG003,2026-06-24 13:20:22,Email,Complaint,58,No Response,5
CALL01208,CUST00878,AG009,2025-02-05 01:59:07,Chat,Billing,25,No Response,2
CALL01209,CUST01013,AG010,2026-05-06 20:45:00,Email,Cancellation,44,Follow-up Required,1
CALL01210,CUST01478,AG008,2026-02-17 11:16:18,Email,Technical Support,2,Follow-up Required,1
CALL01211,CUST00335,AG009,2025-08-28 08:31:57,Chat,Complaint,11,Follow-up Required,3
CALL01212,CUST01943,AG007,2026-01-18 04:57:47,Email,Cancellation,33,Escalated,1
CALL01213,CUST01668,AG004,2025-08-24 22:33:35,Email,Cancellation,34,Escalated,4
CALL01214,CUST00146,AG003,2025-09-29 14:40:23,Phone,Cancellation,45,No Response,2
CALL01215,CUST01124,AG010,2025-05-04 20:17:40,Chat,Product Query,40,Follow-up Required,1
CALL01216,CUST01874,AG007,2025-07-25 07:40:34,Email,Complaint,27,Escalated,2
CALL01217,CUST00073,AG005,2026-01-31 07:24:43,Email,Complaint,32,Resolved,3
CALL01218,CUST00617,AG009,2025-05-23 12:34:49,Chat,Cancellation,51,Resolved,3
CALL01219,CUST00919,AG006,2026-04-19 02:37:53,Phone,Billing,37,No Response,5
CALL01220,CUST01966,AG005,2025-07-28 05:55:03,Chat,Cancellation,54,No Response,3
CALL01221,CUST01115,AG001,2026-07-05 04:37:57,Email,Technical Support,53,No Response,4
CALL01222,CUST00090,AG009,2025-03-01 05:41:26,Chat,Cancellation,59,No Response,4
CALL01223,CUST01271,AG001,2025-07-28 23:18:20,Phone,Complaint,54,Resolved,1
CALL01224,CUST01018,AG004,2025-06-30 04:02:28,Email,Billing,32,Escalated,2
CALL01225,CUST01183,AG007,2025-12-07 02:14:03,Chat,Technical Support,2,Escalated,3
CALL01226,CUST01556,AG007,2025-10-30 14:56:17,Chat,Billing,33,No Response,2
CALL01227,CUST00192,AG007,2025-02-08 14:00:48,Phone,Billing,31,Resolved,3
CALL01228,CUST00701,AG009,2025-11-03 18:25:36,Chat,Product Query,56,No Response,2
CALL01229,CUST00265,AG006,2025-11-14 13:33:19,Chat,Technical Support,28,No Response,1
CALL01230,CUST01948,AG009,2025-12-10 20:29:15,Phone,Product Query,46,Resolved,2
CALL01231,CUST01853,AG006,2025-11-15 11:21:47,Phone,Product Query,3,Follow-up Required,2
CALL01232,CUST01850,AG005,2026-03-10 09:06:32,Email,Billing,12,Resolved,3
CALL01233,CUST00524,AG004,2026-03-06 06:40:02,Chat,Billing,55,No Response,1
CALL01234,CUST00663,AG005,2025-03-11 12:02:29,Email,Technical Support,6,Escalated,4
CALL01235,CUST00932,AG005,2026-01-16 00:09:15,Email,Complaint,60,No Response,5
CALL01236,CUST00009,AG010,2026-05-22 15:34:04,Chat,Technical Support,35,No Response,3
CALL01237,CUST01723,AG002,2025-10-05 19:17:06,Chat,Technical Support,43,No Response,3
CALL01238,CUST00351,AG005,2025-08-07 01:15:48,Phone,Product Query,52,Resolved,1
CALL01239,CUST01369,AG002,2025-11-07 17:50:28,Phone,Technical Support,17,Escalated,1
CALL01240,CUST00066,AG001,2025-04-24 23:38:51,Phone,Cancellation,25,Escalated,1
CALL01241,CUST00269,AG005,2025-09-28 11:00:48,Email,Billing,4,No Response,3
CALL01242,CUST01360,AG005,2025-04-17 21:53:28,Chat,Product Query,36,Follow-up Required,3
CALL01243,CUST00120,AG003,2025-08-02 22:55:20,Email,Cancellation,17,Follow-up Required,1
CALL01244,CUST00283,AG007,2026-04-26 07:54:39,Chat,Cancellation,41,Escalated,3
CALL01245,CUST00411,AG001,2026-07-03 09:57:23,Email,Product Query,37,Resolved,5
CALL01246,CUST00960,AG008,2025-10-12 21:22:32,Phone,Cancellation,21,Escalated,5
CALL01247,CUST00433,AG005,2026-07-11 12:38:36,Chat,Technical Support,18,No Response,4
CALL01248,CUST00375,AG001,2025-06-03 12:27:49,Email,Product Query,24,Resolved,4
CALL01249,CUST00377,AG010,2025-05-31 13:09:28,Chat,Technical Support,45,No Response,3
CALL01250,CUST01734,AG006,2026-07-10 02:47:52,Phone,Complaint,1,No Response,2
CALL01251,CUST01630,AG005,2026-01-06 08:30:09,Phone,Billing,59,No Response,4
CALL01252,CUST00590,AG007,2025-12-16 08:28:57,Phone,Complaint,28,No Response,5
CALL01253,CUST01293,AG006,2025-08-04 07:12:16,Chat,Cancellation,13,Resolved,2
CALL01254,CUST01396,AG007,2026-01-14 00:45:06,Phone,Product Query,13,Escalated,3
CALL01255,CUST00495,AG008,2026-07-15 14:12:54,Phone,Complaint,60,Follow-up Required,3
CALL01256,CUST01172,AG003,2025-05-28 18:09:04,Chat,Product Query,34,Resolved,4
CALL01257,CUST00119,AG007,2026-03-30 19:54:59,Phone,Billing,30,Escalated,1
CALL01258,CUST00751,AG008,2025-08-27 06:43:48,Phone,Technical Support,31,Resolved,4
CALL01259,CUST01199,AG002,2025-07-29 04:08:02,Email,Billing,26,No Response,2
CALL01260,CUST01520,AG008,2025-07-02 23:12:14,Phone,Billing,15,No Response,3
CALL01261,CUST00745,AG004,2026-05-29 12:13:08,Email,Complaint,12,No Response,1
CALL01262,CUST00229,AG002,2025-05-27 13:50:32,Phone,Billing,8,Escalated,5
CALL01263,CUST01419,AG008,2025-09-12 04:00:09,Email,Billing,5,No Response,1
CALL01264,CUST01422,AG008,2026-06-20 16:30:56,Chat,Cancellation,40,Escalated,2
CALL01265,CUST00204,AG006,2025-10-18 15:15:49,Phone,Complaint,45,Resolved,4
CALL01266,CUST00359,AG007,2025-03-18 14:41:46,Phone,Cancellation,25,No Response,2
CALL01267,CUST00556,AG005,2026-08-05 19:24:20,Email,Technical Support,41,Escalated,2
CALL01268,CUST00164,AG005,2025-02-23 05:37:14,Phone,Cancellation,23,Escalated,3
CALL01269,CUST01570,AG004,2026-06-19 05:32:21,Chat,Cancellation,46,Resolved,1
CALL01270,CUST01936,AG008,2025-08-15 14:04:19,Chat,Technical Support,50,Escalated,2
CALL01271,CUST01685,AG005,2026-01-24 04:59:51,Email,Product Query,14,Escalated,1
CALL01272,CUST00345,AG002,2025-06-09 17:27:12,Email,Complaint,39,Follow-up Required,3
CALL01273,CUST00540,AG003,2025-07-08 04:17:22,Chat,Complaint,45,No Response,2
CALL01274,CUST00530,AG004,2025-03-21 11:32:00,Chat,Billing,37,Follow-up Required,4
CALL01275,CUST00923,AG008,2025-05-01 14:15:31,Email,Product Query,38,Escalated,1
CALL01276,CUST00021,AG009,2025-02-02 15:23:13,Email,Product Query,12,Resolved,1
CALL01277,CUST00448,AG002,2025-02-02 11:53:04,Phone,Technical Support,24,Escalated,2
CALL01278,CUST01354,AG002,2025-09-06 06:31:15,Chat,Technical Support,3,Follow-up Required,5
CALL01279,CUST01319,AG006,2026-05-12 06:35:32,Chat,Cancellation,11,Resolved,5
CALL01280,CUST01520,AG010,2025-08-23 09:29:31,Chat,Complaint,36,Follow-up Required,1
CALL01281,CUST00846,AG003,2026-03-15 21:15:03,Phone,Technical Support,40,No Response,1
CALL01282,CUST00042,AG007,2025-07-14 17:27:33,Chat,Product Query,24,Follow-up Required,1
CALL01283,CUST01958,AG008,2026-01-20 07:13:07,Phone,Product Query,55,No Response,3
CALL01284,CUST01035,AG001,2025-11-07 18:06:23,Email,Complaint,29,Resolved,5
CALL01285,CUST01824,AG004,2026-03-13 22:24:41,Phone,Billing,49,No Response,4
CALL01286,CUST01697,AG002,2026-02-09 17:05:42,Chat,Billing,25,Follow-up Required,2
CALL01287,CUST00246,AG010,2026-05-17 12:45:03,Email,Complaint,60,Follow-up Required,5
CALL01288,CUST01575,AG001,2025-11-27 01:10:00,Email,Technical Support,53,Follow-up Required,2
CALL01289,CUST01296,AG002,2025-06-08 11:40:39,Email,Complaint,10,Escalated,2
CALL01290,CUST01608,AG008,2025-02-19 20:37:31,Chat,Complaint,57,Resolved,5
CALL01291,CUST01408,AG002,2026-04-17 07:03:55,Email,Cancellation,39,Follow-up Required,2
CALL01292,CUST00137,AG003,2025-05-01 00:06:55,Chat,Cancellation,47,No Response,4
CALL01293,CUST00210,AG006,2025-03-03 10:07:07,Phone,Technical Support,22,No Response,3
CALL01294,CUST00566,AG006,2025-09-11 17:37:19,Phone,Complaint,6,No Response,5
CALL01295,CUST00409,AG010,2026-07-11 06:00:18,Email,Cancellation,21,Resolved,4
CALL01296,CUST01043,AG009,2025-07-11 10:08:28,Email,Billing,13,No Response,5
CALL01297,CUST01985,AG009,2025-12-03 14:49:15,Email,Billing,21,Follow-up Required,3
CALL01298,CUST01022,AG010,2025-10-05 06:44:38,Chat,Complaint,27,Resolved,2
CALL01299,CUST00677,AG006,2026-04-01 02:29:13,Email,Product Query,40,Escalated,2
CALL01300,CUST01516,AG009,2026-05-02 13:36:13,Chat,Cancellation,14,Escalated,3
CALL01301,CUST00972,AG008,2025-10-18 06:51:19,Email,Complaint,48,Resolved,5
CALL01302,CUST01840,AG006,2025-09-16 21:49:44,Email,Cancellation,9,Resolved,1
CALL01303,CUST00867,AG010,2025-08-27 13:58:46,Chat,Complaint,34,Follow-up Required,3
CALL01304,CUST01434,AG002,2026-02-26 03:36:30,Chat,Technical Support,52,Escalated,2
CALL01305,CUST00163,AG004,2026-02-25 18:31:58,Chat,Complaint,42,Escalated,1
CALL01306,CUST00964,AG004,2025-06-05 01:51:35,Phone,Technical Support,28,Resolved,4
CALL01307,CUST00861,AG006,2025-07-16 08:59:42,Email,Product Query,22,Follow-up Required,5
CALL01308,CUST01181,AG004,2026-03-04 17:39:40,Email,Billing,39,Escalated,5
CALL01309,CUST01535,AG005,2025-12-24 13:12:16,Phone,Product Query,30,Escalated,3
CALL01310,CUST00008,AG010,2026-03-13 04:10:07,Chat,Complaint,53,Follow-up Required,1
CALL01311,CUST00611,AG008,2025-01-01 19:05:41,Chat,Product Query,10,No Response,5
CALL01312,CUST00902,AG009,2026-06-12 10:43:16,Phone,Cancellation,47,Follow-up Required,4
CALL01313,CUST01297,AG004,2026-05-15 11:57:08,Email,Billing,4,Escalated,2
CALL01314,CUST00228,AG004,2026-06-16 15:17:09,Email,Product Query,57,Resolved,5
CALL01315,CUST01405,AG006,2025-04-10 11:28:01,Phone,Billing,28,Resolved,2
CALL01316,CUST01464,AG005,2025-12-02 18:44:06,Phone,Technical Support,1,Follow-up Required,3
CALL01317,CUST01076,AG007,2026-01-01 17:06:47,Chat,Technical Support,59,Escalated,1
CALL01318,CUST01563,AG003,2025-06-22 08:21:10,Phone,Complaint,13,Follow-up Required,3
CALL01319,CUST01029,AG002,2026-05-25 17:23:02,Chat,Billing,56,Follow-up Required,4
CALL01320,CUST02000,AG005,2025-02-05 09:19:05,Email,Cancellation,44,Follow-up Required,4
CALL01321,CUST00102,AG009,2026-02-10 13:04:38,Phone,Complaint,54,Resolved,5
CALL01322,CUST00926,AG001,2025-12-07 14:07:52,Phone,Technical Support,38,No Response,4
CALL01323,CUST01446,AG001,2025-10-10 08:08:59,Chat,Complaint,22,Follow-up Required,5
CALL01324,CUST00175,AG009,2026-04-05 14:26:38,Email,Cancellation,29,Escalated,5
CALL01325,CUST01336,AG004,2025-10-28 16:20:26,Phone,Billing,45,No Response,4
CALL01326,CUST00278,AG006,2025-02-10 01:36:23,Email,Product Query,28,Escalated,2
CALL01327,CUST01204,AG008,2025-09-19 18:14:34,Email,Cancellation,57,Escalated,4
CALL01328,CUST01816,AG007,2026-07-11 12:00:00,Phone,Product Query,33,Follow-up Required,1
CALL01329,CUST00487,AG010,2025-01-21 14:54:24,Email,Cancellation,4,Follow-up Required,2
CALL01330,CUST00392,AG002,2025-02-05 16:00:24,Phone,Product Query,5,Follow-up Required,3
CALL01331,CUST01225,AG009,2026-04-07 08:29:48,Chat,Product Query,27,Follow-up Required,2
CALL01332,CUST00727,AG005,2025-03-06 20:06:52,Phone,Complaint,2,Resolved,2
CALL01333,CUST01585,AG002,2026-07-24 22:58:02,Phone,Billing,23,Resolved,1
CALL01334,CUST00267,AG005,2025-11-19 22:15:05,Chat,Product Query,16,No Response,5
CALL01335,CUST01580,AG006,2026-03-06 10:09:40,Phone,Billing,51,Follow-up Required,3
CALL01336,CUST01638,AG001,2026-02-21 22:41:20,Email,Product Query,53,Follow-up Required,3
CALL01337,CUST01499,AG005,2026-06-20 15:18:04,Phone,Technical Support,35,Resolved,5
CALL01338,CUST00603,AG001,2026-08-19 07:48:09,Phone,Cancellation,49,Escalated,4
CALL01339,CUST01450,AG007,2026-06-04 09:38:08,Email,Product Query,60,No Response,4
CALL01340,CUST00745,AG007,2026-02-08 18:14:05,Chat,Technical Support,57,No Response,3
CALL01341,CUST00856,AG002,2025-07-31 18:17:46,Phone,Billing,4,No Response,3
CALL01342,CUST01485,AG006,2025-07-12 09:11:58,Email,Product Query,27,Escalated,3
CALL01343,CUST01853,AG003,2025-08-05 07:57:53,Email,Cancellation,19,No Response,2
CALL01344,CUST01195,AG007,2026-08-02 03:48:08,Phone,Cancellation,16,Resolved,5
CALL01345,CUST01953,AG003,2025-01-25 17:48:13,Email,Product Query,34,Resolved,3
CALL01346,CUST01191,AG009,2025-02-24 13:27:25,Email,Product Query,4,No Response,3
CALL01347,CUST01673,AG006,2025-11-28 19:18:02,Chat,Billing,14,Follow-up Required,2
CALL01348,CUST00102,AG010,2025-01-27 15:17:16,Chat,Product Query,13,Follow-up Required,2
CALL01349,CUST00395,AG001,2026-02-11 12:34:54,Email,Cancellation,59,Escalated,5
CALL01350,CUST00437,AG009,2025-01-02 10:44:18,Phone,Product Query,56,Resolved,4
CALL01351,CUST00640,AG001,2026-02-02 16:35:44,Email,Technical Support,42,Resolved,4
CALL01352,CUST00552,AG001,2025-11-12 03:29:33,Phone,Complaint,27,Escalated,4
CALL01353,CUST01398,AG002,2026-02-03 01:55:22,Chat,Product Query,37,Follow-up Required,2
CALL01354,CUST01990,AG004,2025-11-18 00:47:57,Email,Technical Support,40,No Response,1
CALL01355,CUST00347,AG009,2025-08-25 14:11:58,Chat,Technical Support,9,No Response,3
CALL01356,CUST00450,AG008,2025-02-16 08:01:41,Email,Cancellation,13,Follow-up Required,4
CALL01357,CUST01854,AG001,2025-12-22 02:52:28,Phone,Complaint,48,Resolved,1
CALL01358,CUST00747,AG010,2025-04-16 17:42:16,Phone,Complaint,56,Resolved,1
CALL01359,CUST01397,AG003,2026-06-13 08:08:40,Phone,Cancellation,59,Resolved,1
CALL01360,CUST00386,AG010,2026-03-18 22:33:24,Email,Product Query,16,No Response,1
CALL01361,CUST01800,AG003,2026-07-19 13:05:26,Phone,Complaint,49,Resolved,3
CALL01362,CUST00948,AG007,2025-11-13 23:35:30,Phone,Complaint,41,Follow-up Required,3
CALL01363,CUST01746,AG007,2026-07-04 14:18:32,Chat,Cancellation,34,Follow-up Required,3
CALL01364,CUST00001,AG009,2026-04-10 02:15:30,Chat,Billing,10,Follow-up Required,1
CALL01365,CUST01089,AG007,2026-05-11 14:35:34,Email,Cancellation,42,No Response,1
CALL01366,CUST01608,AG002,2025-04-30 12:31:54,Chat,Product Query,7,Escalated,4
CALL01367,CUST00285,AG010,2026-04-10 09:48:27,Phone,Cancellation,32,No Response,2
CALL01368,CUST01766,AG004,2025-12-07 18:39:56,Phone,Complaint,21,Follow-up Required,1
CALL01369,CUST01566,AG010,2026-04-14 15:38:48,Chat,Technical Support,3,Escalated,2
CALL01370,CUST00981,AG001,2025-05-23 19:19:24,Chat,Complaint,23,Escalated,2
CALL01371,CUST01826,AG010,2025-06-02 15:20:36,Chat,Product Query,53,No Response,2
CALL01372,CUST01691,AG003,2026-07-27 07:30:15,Chat,Complaint,47,Escalated,1
CALL01373,CUST00361,AG010,2025-09-01 07:39:37,Chat,Complaint,15,Resolved,2
CALL01374,CUST00010,AG008,2026-07-05 21:06:13,Chat,Complaint,45,Follow-up Required,1
CALL01375,CUST00482,AG010,2025-05-13 12:28:09,Chat,Complaint,19,No Response,3
CALL01376,CUST00875,AG002,2025-07-14 06:38:22,Phone,Technical Support,25,Follow-up Required,3
CALL01377,CUST01367,AG008,2025-04-03 08:16:01,Email,Cancellation,55,Escalated,4
CALL01378,CUST00341,AG008,2025-09-08 11:14:19,Chat,Product Query,31,No Response,4
CALL01379,CUST00595,AG010,2025-03-29 21:57:32,Email,Complaint,45,Resolved,2
CALL01380,CUST00781,AG008,2025-03-28 09:51:10,Email,Technical Support,60,Resolved,5
CALL01381,CUST01051,AG001,2025-04-16 02:57:07,Email,Cancellation,34,Escalated,5
CALL01382,CUST00845,AG009,2025-08-01 20:14:18,Chat,Billing,30,Resolved,3
CALL01383,CUST00859,AG003,2026-01-12 09:49:44,Email,Cancellation,16,No Response,3
CALL01384,CUST01358,AG010,2025-08-14 18:33:11,Phone,Billing,37,Resolved,3
CALL01385,CUST01334,AG008,2025-04-17 20:08:11,Chat,Billing,50,No Response,4
CALL01386,CUST01605,AG008,2026-07-23 10:10:02,Email,Billing,58,Follow-up Required,1
CALL01387,CUST01907,AG007,2025-04-20 15:17:17,Phone,Cancellation,33,No Response,3
CALL01388,CUST01884,AG007,2026-01-15 08:34:24,Chat,Product Query,16,Escalated,3
CALL01389,CUST01716,AG006,2025-08-29 00:26:34,Phone,Complaint,33,Escalated,5
CALL01390,CUST00600,AG008,2025-02-03 04:24:27,Phone,Billing,60,Follow-up Required,5
CALL01391,CUST01354,AG010,2026-04-19 02:32:59,Email,Complaint,12,Escalated,3
CALL01392,CUST01379,AG002,2025-03-04 11:51:29,Chat,Billing,37,No Response,3
CALL01393,CUST01358,AG009,2025-03-21 14:20:09,Email,Complaint,27,Follow-up Required,4
CALL01394,CUST01675,AG008,2025-01-28 23:25:18,Chat,Product Query,45,Escalated,1
CALL01395,CUST01560,AG006,2025-04-04 11:58:59,Phone,Technical Support,22,No Response,3
CALL01396,CUST00801,AG010,2025-07-07 09:30:02,Email,Complaint,29,Escalated,3
CALL01397,CUST00444,AG010,2025-02-14 23:22:47,Phone,Billing,18,Resolved,5
CALL01398,CUST01122,AG005,2025-04-18 19:00:28,Email,Product Query,58,Resolved,4
CALL01399,CUST01184,AG001,2025-02-07 23:26:13,Chat,Product Query,29,Escalated,4
CALL01400,CUST01374,AG001,2025-05-12 19:34:13,Email,Cancellation,55,Resolved,1
CALL01401,CUST00110,AG007,2025-04-08 20:21:31,Phone,Billing,51,No Response,5
CALL01402,CUST00158,AG004,2025-06-18 09:32:35,Chat,Billing,31,Escalated,4
CALL01403,CUST01457,AG003,2026-04-20 06:24:33,Phone,Cancellation,19,No Response,1
CALL01404,CUST01244,AG001,2025-03-12 12:24:22,Phone,Billing,34,Follow-up Required,4
CALL01405,CUST01455,AG003,2026-08-11 04:41:05,Email,Technical Support,15,No Response,3
CALL01406,CUST01086,AG007,2025-11-01 17:31:55,Chat,Technical Support,30,Resolved,1
CALL01407,CUST01647,AG008,2025-05-03 03:39:35,Chat,Product Query,53,Resolved,3
CALL01408,CUST00618,AG009,2025-04-07 09:51:04,Chat,Complaint,41,Follow-up Required,5
CALL01409,CUST01055,AG007,2025-04-19 11:57:34,Phone,Complaint,47,Resolved,2
CALL01410,CUST01990,AG001,2026-04-02 12:45:45,Chat,Complaint,33,Escalated,2
CALL01411,CUST01951,AG008,2025-04-09 13:28:49,Phone,Billing,34,Resolved,2
CALL01412,CUST00164,AG005,2025-11-26 00:39:08,Chat,Product Query,36,No Response,4
CALL01413,CUST00253,AG002,2025-01-27 02:25:28,Chat,Technical Support,41,Escalated,5
CALL01414,CUST01902,AG007,2025-09-21 22:31:21,Phone,Cancellation,17,Escalated,4
CALL01415,CUST01155,AG010,2026-05-17 02:22:56,Phone,Product Query,6,Follow-up Required,2
CALL01416,CUST01276,AG010,2026-04-23 21:07:36,Email,Cancellation,14,No Response,3
CALL01417,CUST00026,AG008,2025-11-01 00:05:52,Chat,Cancellation,45,Escalated,3
CALL01418,CUST00119,AG003,2025-06-04 13:36:26,Email,Complaint,58,Escalated,4
CALL01419,CUST01392,AG005,2025-07-16 19:07:35,Chat,Billing,54,No Response,3
CALL01420,CUST00362,AG006,2025-07-15 09:35:57,Chat,Product Query,57,Escalated,4
CALL01421,CUST01560,AG005,2025-05-05 18:57:03,Chat,Product Query,29,Follow-up Required,3
CALL01422,CUST01564,AG001,2026-01-31 00:36:36,Phone,Product Query,18,Resolved,1
CALL01423,CUST01912,AG006,2025-04-15 01:25:53,Email,Billing,51,Resolved,5
CALL01424,CUST00393,AG004,2026-07-30 06:13:53,Chat,Product Query,25,Resolved,2
CALL01425,CUST00758,AG004,2025-03-07 14:03:31,Phone,Cancellation,35,Resolved,5
CALL01426,CUST00094,AG004,2026-01-08 01:19:09,Phone,Billing,56,Follow-up Required,3
CALL01427,CUST01074,AG008,2026-02-02 01:28:32,Chat,Billing,3,No Response,3
CALL01428,CUST01095,AG002,2026-01-27 02:08:46,Phone,Product Query,47,Follow-up Required,5
CALL01429,CUST00203,AG006,2026-01-29 01:46:26,Phone,Cancellation,1,No Response,2
CALL01430,CUST01998,AG002,2025-09-26 00:55:05,Chat,Technical Support,36,Resolved,1
CALL01431,CUST01159,AG010,2025-03-17 23:12:43,Phone,Billing,8,Escalated,1
CALL01432,CUST00759,AG004,2026-01-04 22:24:36,Email,Technical Support,46,No Response,5
CALL01433,CUST01590,AG010,2025-05-06 23:59:23,Chat,Complaint,58,Resolved,1
CALL01434,CUST00884,AG001,2025-05-02 05:43:43,Email,Billing,33,No Response,4
CALL01435,CUST01451,AG008,2026-05-03 16:49:03,Phone,Product Query,58,Escalated,3
CALL01436,CUST01548,AG010,2025-03-24 23:06:43,Chat,Billing,42,Resolved,1
CALL01437,CUST01645,AG002,2025-11-15 13:47:03,Phone,Billing,3,Follow-up Required,1
CALL01438,CUST01198,AG010,2025-08-06 09:30:53,Phone,Technical Support,22,Escalated,5
CALL01439,CUST00593,AG010,2025-04-16 22:42:14,Chat,Technical Support,23,Resolved,3
CALL01440,CUST00541,AG009,2026-07-23 15:59:13,Email,Product Query,57,No Response,3
CALL01441,CUST01975,AG008,2026-01-24 09:14:49,Phone,Cancellation,57,Resolved,2
CALL01442,CUST01096,AG001,2026-05-17 19:51:11,Phone,Product Query,47,Escalated,3
CALL01443,CUST01110,AG002,2025-07-24 14:36:20,Phone,Complaint,34,Escalated,1
CALL01444,CUST00921,AG004,2025-07-15 21:56:34,Email,Product Query,4,Escalated,5
CALL01445,CUST01134,AG008,2025-01-21 06:18:14,Email,Complaint,48,No Response,4
CALL01446,CUST00033,AG005,2026-03-30 23:16:39,Email,Cancellation,25,No Response,4
CALL01447,CUST01222,AG001,2026-07-31 07:05:17,Chat,Product Query,13,No Response,5
CALL01448,CUST00215,AG004,2026-05-17 00:15:06,Email,Product Query,51,Follow-up Required,5
CALL01449,CUST01108,AG009,2025-01-12 05:44:01,Email,Billing,7,Resolved,3
CALL01450,CUST01210,AG009,2025-07-27 04:09:24,Email,Technical Support,38,Resolved,5
CALL01451,CUST01892,AG009,2026-07-26 11:36:00,Chat,Product Query,20,No Response,2
CALL01452,CUST00298,AG007,2026-07-05 19:56:45,Email,Billing,50,Follow-up Required,5
CALL01453,CUST01755,AG002,2025-05-06 12:36:20,Phone,Product Query,42,Escalated,1
CALL01454,CUST01539,AG002,2025-08-29 01:14:53,Phone,Complaint,11,Escalated,2
CALL01455,CUST01530,AG010,2025-11-26 08:55:31,Email,Cancellation,56,No Response,1
CALL01456,CUST00983,AG001,2025-03-05 14:52:00,Chat,Technical Support,4,Escalated,5
CALL01457,CUST01685,AG008,2025-08-21 19:07:18,Email,Billing,47,Resolved,4
CALL01458,CUST00172,AG006,2026-03-28 07:58:58,Email,Cancellation,31,No Response,1
CALL01459,CUST00972,AG001,2026-03-24 15:10:05,Email,Product Query,25,Follow-up Required,3
CALL01460,CUST01904,AG009,2025-04-14 14:57:33,Phone,Technical Support,29,Escalated,2
CALL01461,CUST01184,AG010,2025-11-08 03:35:44,Phone,Billing,23,No Response,4
CALL01462,CUST01677,AG007,2025-05-03 21:45:04,Phone,Product Query,47,Follow-up Required,1
CALL01463,CUST01137,AG010,2026-03-20 11:28:48,Email,Cancellation,53,Follow-up Required,3
CALL01464,CUST01278,AG003,2026-01-26 16:45:18,Email,Product Query,51,No Response,4
CALL01465,CUST01425,AG010,2026-02-16 13:42:45,Chat,Billing,32,Escalated,1
CALL01466,CUST01492,AG006,2025-10-30 02:06:31,Chat,Cancellation,57,Follow-up Required,1
CALL01467,CUST00869,AG007,2025-08-10 02:09:24,Phone,Product Query,28,No Response,5
CALL01468,CUST01331,AG006,2025-02-17 08:00:33,Chat,Product Query,28,No Response,1
CALL01469,CUST00682,AG009,2026-03-24 23:14:45,Chat,Complaint,18,No Response,5
CALL01470,CUST00026,AG008,2026-04-23 00:37:52,Chat,Technical Support,49,Follow-up Required,2
CALL01471,CUST00205,AG009,2025-09-11 05:45:58,Phone,Complaint,42,Resolved,4
CALL01472,CUST01242,AG005,2025-01-13 02:42:08,Chat,Technical Support,35,Follow-up Required,4
